"STAID","SOUID","DATE","HU","Q_HU"
5684,61241,20170701,58,0
5684,61241,20170801,80,0
5684,61241,20170901,75,0
5684,61241,20171001,87,0
5687,61254,20170101,-9999,9
5687,61254,20170201,-9999,9
5687,61254,20170301,-9999,9
5687,61254,20170401,-9999,9
5687,61254,20170501,-9999,9
5687,61254,20170601,-9999,9
5687,61254,20170701,-9999,9
5687,61254,20170801,-9999,9
5687,61254,20170901,-9999,9
5687,61254,20171001,-9999,9
5690,61271,20170101,91,0
5690,61271,20170201,93,0
5690,61271,20170301,99,0
5690,61271,20170401,97,0
5690,61271,20170501,54,0
5690,61271,20170601,65,0
5690,61271,20170701,56,0
5690,61271,20170801,78,0
5690,61271,20170901,83,0
5690,61271,20171001,97,0
5692,61283,20170101,84,0
5692,61283,20170201,91,0
5692,61283,20170301,98,0
5692,61283,20170401,97,0
5692,61283,20170501,64,0
5692,61283,20170601,68,0
5692,61283,20170701,51,0
5692,61283,20170801,84,0
5692,61283,20170901,80,0
5692,61283,20171001,84,0
5696,61301,20170101,91,0
5696,61301,20170201,92,0
5696,61301,20170301,99,0
5696,61301,20170401,98,0
5696,61301,20170501,65,0
5696,61301,20170601,60,0
5696,61301,20170701,48,0
5696,61301,20170801,80,0
5696,61301,20170901,80,0
5696,61301,20171001,89,0
5698,61311,20170101,-9999,9
5698,61311,20170201,95,0
5698,61311,20170301,99,0
5698,61311,20170401,98,0
5698,61311,20170501,52,0
5698,61311,20170601,65,0
5698,61311,20170701,48,0
5698,61311,20170801,85,0
5698,61311,20170901,83,0
5698,61311,20171001,95,0
5701,61328,20170101,90,0
5701,61328,20170201,91,0
5701,61328,20170301,98,0
5701,61328,20170401,96,0
5701,61328,20170501,81,0
5701,61328,20170601,91,0
5701,61328,20170701,51,0
5701,61328,20170801,89,0
5701,61328,20170901,88,0
5701,61328,20171001,89,0
5706,61353,20170101,-9999,9
5706,61353,20170201,-9999,9
5706,61353,20170301,-9999,9
5706,61353,20170401,-9999,9
5706,61353,20170501,-9999,9
5706,61353,20170601,-9999,9
5706,61353,20170701,-9999,9
5706,61353,20170801,-9999,9
5706,61353,20170901,-9999,9
5706,61353,20171001,-9999,9
5710,61374,20170101,95,0
5710,61374,20170201,96,0
5710,61374,20170301,98,0
5710,61374,20170401,96,0
5710,61374,20170501,60,0
5710,61374,20170601,66,0
5710,61374,20170701,47,0
5710,61374,20170801,86,0
5710,61374,20170901,84,0
5710,61374,20171001,98,0
5712,61386,20170101,94,0
5712,61386,20170201,92,0
5712,61386,20170301,91,0
5712,61386,20170401,95,0
5712,61386,20170501,60,0
5712,61386,20170601,63,0
5712,61386,20170701,49,0
5712,61386,20170801,82,0
5712,61386,20170901,77,0
5712,61386,20171001,91,0
5716,61405,20170101,93,0
5716,902254,20170201,90,0
5716,61405,20170301,91,0
5716,61405,20170401,92,0
5716,61405,20170501,62,0
5716,61405,20170601,67,0
5716,61405,20170701,52,0
5716,61405,20170801,87,0
5716,61405,20170901,84,0
5716,61405,20171001,95,0
5718,61419,20170101,92,0
5718,902230,20170201,92,0
5718,61419,20170301,94,0
5718,61419,20170401,97,0
5718,61419,20170501,62,0
5718,61419,20170601,63,0
5718,61419,20170701,50,0
5718,61419,20170801,90,0
5718,61419,20170901,80,0
5718,61419,20171001,87,0
5722,61443,20170101,-9999,9
5722,61443,20170201,-9999,9
5722,61443,20170301,-9999,9
5722,61443,20170401,-9999,9
5722,61443,20170501,-9999,9
5722,61443,20170601,-9999,9
5722,61443,20170701,-9999,9
5722,61443,20170801,-9999,9
5722,61443,20170901,-9999,9
5722,61443,20171001,-9999,9
5729,61479,20170101,93,0
5729,61479,20170201,93,0
5729,61479,20170301,93,0
5729,61479,20170401,-9999,9
5729,61479,20170501,53,0
5729,61479,20170601,62,0
5729,61479,20170701,47,0
5729,61479,20170801,78,0
5729,61479,20170901,84,0
5729,61479,20171001,97,0
5731,61489,20170101,94,0
5731,61489,20170201,94,0
5731,61489,20170301,97,0
5731,61489,20170401,94,0
5731,61489,20170501,61,0
5731,61489,20170601,62,0
5731,61489,20170701,54,0
5731,61489,20170801,84,0
5731,61489,20170901,88,0
5731,61489,20171001,98,0
5732,61495,20170101,92,0
5732,61495,20170201,92,0
5732,61495,20170301,89,0
5732,61495,20170401,91,0
5732,61495,20170501,61,0
5732,61495,20170601,67,0
5732,61495,20170701,48,0
5732,61495,20170801,86,0
5732,61495,20170901,80,0
5732,61495,20171001,95,0
5733,61499,20170101,86,0
5733,61499,20170201,90,0
5733,61499,20170301,98,0
5733,61499,20170401,95,0
5733,61499,20170501,56,0
5733,61499,20170601,54,0
5733,61499,20170701,59,0
5733,61499,20170801,85,0
5733,61499,20170901,84,0
5733,61499,20171001,95,0
5735,61512,20170101,-9999,9
5735,61512,20170201,-9999,9
5735,61512,20170301,-9999,9
5735,61512,20170401,-9999,9
5735,61512,20170501,-9999,9
5735,61512,20170601,-9999,9
5735,61512,20170701,-9999,9
5735,61512,20170801,-9999,9
5735,61512,20170901,-9999,9
5735,61512,20171001,-9999,9
5745,61569,20170101,90,0
5745,61569,20170201,92,0
5745,61569,20170301,96,0
5745,61569,20170401,94,0
5745,61569,20170501,59,0
5745,61569,20170601,63,0
5745,61569,20170701,53,0
5745,61569,20170801,86,0
5745,61569,20170901,79,0
5745,61569,20171001,98,0
5747,61582,20170101,-9999,9
5747,61582,20170201,-9999,9
5747,61582,20170301,-9999,9
5747,61582,20170401,-9999,9
5747,61582,20170501,-9999,9
5747,61582,20170601,-9999,9
5747,61582,20170701,-9999,9
5747,61582,20170801,-9999,9
5747,61582,20170901,-9999,9
5747,61582,20171001,-9999,9
5748,61587,20170101,91,0
5748,61587,20170201,93,0
5748,61587,20170301,90,0
5748,61587,20170401,91,0
5748,61587,20170501,58,0
5748,61587,20170601,64,0
5748,61587,20170701,-9999,9
5748,61587,20170801,86,0
5748,61587,20170901,76,0
5748,61587,20171001,94,0
5754,61621,20170101,96,0
5754,61621,20170201,95,0
5754,61621,20170301,93,0
5754,61621,20170401,98,0
5754,61621,20170501,95,0
5754,61621,20170601,91,0
5754,61621,20170701,54,0
5754,61621,20170801,93,0
5754,902102,20170901,91,0
5754,902102,20171001,50,0
5758,61644,20170101,91,0
5758,61644,20170201,90,0
5758,61644,20170301,93,0
5758,61644,20170401,93,0
5758,61644,20170501,65,0
5758,61644,20170601,61,0
5758,61644,20170701,50,0
5758,61644,20170801,87,0
5758,61644,20170901,82,0
5758,61644,20171001,97,0
5767,61687,20170101,88,0
5767,61687,20170201,83,0
5767,61687,20170301,100,0
5767,61687,20170401,99,0
5767,61687,20170501,77,0
5767,61687,20170601,66,0
5767,61687,20170701,82,0
5767,902188,20170801,74,0
5767,61687,20170901,-9999,9
5767,61687,20171001,85,0
5769,61699,20170101,94,0
5769,61699,20170201,91,0
5769,61699,20170301,87,0
5769,61699,20170401,86,0
5769,61699,20170501,72,0
5769,61699,20170601,68,0
5769,61699,20170701,58,0
5769,61699,20170801,82,0
5769,61699,20170901,88,0
5769,61699,20171001,78,0
5770,61707,20170101,-9999,9
5770,61707,20170201,-9999,9
5770,61707,20170301,-9999,9
5770,61707,20170401,-9999,9
5770,61707,20170501,-9999,9
5770,61707,20170601,-9999,9
5770,61707,20170701,-9999,9
5770,61707,20170801,-9999,9
5770,61707,20170901,-9999,9
5770,61707,20171001,-9999,9
5773,61726,20170101,-9999,9
5773,61726,20170201,-9999,9
5773,61726,20170301,-9999,9
5773,61726,20170401,-9999,9
5773,61726,20170501,-9999,9
5773,61726,20170601,-9999,9
5773,61726,20170701,-9999,9
5773,61726,20170801,-9999,9
5773,61726,20170901,-9999,9
5773,61726,20171001,-9999,9
5776,61744,20170101,88,0
5776,61744,20170201,88,0
5776,61744,20170301,90,0
5776,61744,20170401,88,0
5776,61744,20170501,66,0
5776,61744,20170601,67,0
5776,61744,20170701,51,0
5776,61744,20170801,86,0
5776,61744,20170901,86,0
5776,61744,20171001,96,0
5778,61755,20170101,85,0
5778,902149,20170201,88,0
5778,61755,20170301,93,0
5778,61755,20170401,89,0
5778,61755,20170501,63,0
5778,61755,20170601,66,0
5778,61755,20170701,48,0
5778,61755,20170801,84,0
5778,61755,20170901,75,0
5778,61755,20171001,94,0
5780,61767,20170101,85,0
5780,61767,20170201,87,0
5780,61767,20170301,94,0
5780,61767,20170401,90,0
5780,61767,20170501,60,0
5780,61767,20170601,56,0
5780,61767,20170701,58,0
5780,61767,20170801,90,0
5780,61767,20170901,81,0
5780,61767,20171001,95,0
5784,61787,20170101,88,0
5784,61787,20170201,84,0
5784,61787,20170301,96,0
5784,61787,20170401,95,0
5784,61787,20170501,75,0
5784,61787,20170601,61,0
5784,61787,20170701,67,0
5784,61787,20170801,90,0
5784,61787,20170901,91,0
5784,61787,20171001,92,0
5788,61834,20170101,80,0
5788,61810,20170201,-9999,9
5788,61834,20170301,92,0
5788,61834,20170401,87,0
5788,61834,20170501,58,0
5788,61834,20170601,59,0
5788,61834,20170701,56,0
5788,61834,20170801,91,0
5788,61834,20170901,80,0
5788,61810,20171001,-9999,9
5790,61823,20170101,93,0
5790,61823,20170201,96,0
5790,61823,20170301,93,0
5790,61823,20170401,92,0
5790,61823,20170501,94,0
5790,902103,20170601,82,0
5790,61823,20170701,50,0
5790,61823,20170801,90,0
5790,902103,20170901,99,0
5790,61823,20171001,92,0
5792,61834,20170101,80,0
5792,61834,20170201,-9999,9
5792,61834,20170301,92,0
5792,61834,20170401,87,0
5792,61834,20170501,58,0
5792,61834,20170601,59,0
5792,61834,20170701,56,0
5792,61834,20170801,91,0
5792,61834,20170901,80,0
5792,61834,20171001,-9999,9
5794,61844,20170101,93,0
5794,61844,20170201,88,0
5794,61844,20170301,97,0
5794,61844,20170401,97,0
5794,61844,20170501,73,0
5794,61844,20170601,60,0
5794,61844,20170701,57,0
5794,61844,20170801,92,0
5794,61844,20170901,99,0
5794,61844,20171001,92,0
5797,61858,20170101,87,0
5797,61858,20170201,87,0
5797,61858,20170301,94,0
5797,61858,20170401,85,0
5797,61858,20170501,64,0
5797,61858,20170601,59,0
5797,61858,20170701,52,0
5797,61858,20170801,91,0
5797,61858,20170901,77,0
5797,61858,20171001,95,0
5807,61911,20170101,89,0
5807,902181,20170201,84,0
5807,61911,20170301,93,0
5807,61911,20170401,81,0
5807,61911,20170501,65,0
5807,61911,20170601,63,0
5807,61911,20170701,59,0
5807,61911,20170801,89,0
5807,61911,20170901,-9999,9
5807,61911,20171001,97,0
5809,61920,20170101,92,0
5809,61920,20170201,87,0
5809,61920,20170301,94,0
5809,61920,20170401,70,0
5809,61920,20170501,65,0
5809,61920,20170601,62,0
5809,61920,20170701,57,0
5809,61920,20170801,93,0
5809,61920,20170901,79,0
5809,61920,20171001,97,0
5810,61926,20170101,92,0
5810,61926,20170201,90,0
5810,61926,20170301,93,0
5810,61926,20170401,77,0
5810,61926,20170501,72,0
5810,61926,20170601,76,0
5810,61926,20170701,49,0
5810,61926,20170801,-9999,9
5810,61926,20170901,84,0
5810,61926,20171001,100,0
5812,61938,20170101,-9999,9
5812,61938,20170201,-9999,9
5812,61938,20170301,-9999,9
5812,61938,20170401,-9999,9
5812,61938,20170501,-9999,9
5812,61938,20170601,-9999,9
5812,61938,20170701,-9999,9
5812,61938,20170801,-9999,9
5812,61938,20170901,-9999,9
5812,61938,20171001,-9999,9
5817,61967,20170101,-9999,9
5817,61967,20170201,-9999,9
5817,61967,20170301,-9999,9
5817,61967,20170401,-9999,9
5817,61967,20170501,-9999,9
5817,61967,20170601,-9999,9
5817,61967,20170701,-9999,9
5817,61967,20170801,-9999,9
5817,61967,20170901,-9999,9
5817,61967,20171001,-9999,9
5818,61975,20170101,-9999,9
5818,61975,20170201,-9999,9
5818,61975,20170301,-9999,9
5818,61975,20170401,-9999,9
5818,61975,20170501,-9999,9
5818,61975,20170601,-9999,9
5818,61975,20170701,-9999,9
5818,61975,20170801,-9999,9
5818,61975,20170901,-9999,9
5818,61975,20171001,-9999,9
5822,61995,20170101,90,0
5822,61995,20170201,87,0
5822,61995,20170301,93,0
5822,61995,20170401,77,0
5822,61995,20170501,66,0
5822,61995,20170601,71,0
5822,61995,20170701,62,0
5822,61995,20170801,89,0
5822,61995,20170901,91,0
5822,61995,20171001,98,0
5824,62008,20170101,78,0
5824,62008,20170201,-9999,9
5824,902121,20170301,84,0
5824,62008,20170401,76,0
5824,62008,20170501,88,0
5824,62008,20170601,65,0
5824,62008,20170701,56,0
5824,62008,20170801,90,0
5824,62008,20170901,89,0
5824,62008,20171001,92,0
5828,62033,20170101,90,0
5828,62033,20170201,90,0
5828,62033,20170301,90,0
5828,62033,20170401,71,0
5828,62033,20170501,70,0
5828,62033,20170601,69,0
5828,62033,20170701,55,0
5828,62033,20170801,90,0
5828,62033,20170901,78,0
5828,62033,20171001,98,0
5832,62055,20170101,98,0
5832,62055,20170201,84,0
5832,62055,20170301,94,0
5832,62055,20170401,67,0
5832,62055,20170501,72,0
5832,62055,20170601,68,0
5832,62055,20170701,45,0
5832,62055,20170801,90,0
5832,62055,20170901,79,0
5832,62055,20171001,100,0
5835,62068,20170101,-9999,9
5835,62068,20170201,-9999,9
5835,62068,20170301,-9999,9
5835,62068,20170401,-9999,9
5835,62068,20170501,-9999,9
5835,62068,20170601,-9999,9
5835,62068,20170701,-9999,9
5835,62068,20170801,-9999,9
5835,62068,20170901,-9999,9
5835,62068,20171001,-9999,9
5839,62091,20170101,85,0
5839,902049,20170201,83,0
5839,62091,20170301,86,0
5839,62091,20170401,69,0
5839,62091,20170501,69,0
5839,62091,20170601,70,0
5839,62091,20170701,47,0
5839,62091,20170801,95,0
5839,62091,20170901,-9999,9
5839,62091,20171001,97,0
5843,62112,20170101,90,0
5843,62112,20170201,85,0
5843,62112,20170301,88,0
5843,62112,20170401,66,0
5843,62112,20170501,73,0
5843,62112,20170601,73,0
5843,62112,20170701,49,0
5843,62112,20170801,95,0
5843,62112,20170901,87,0
5843,62112,20171001,100,0
5845,62123,20170101,88,0
5845,62123,20170201,82,0
5845,62123,20170301,92,0
5845,62123,20170401,60,0
5845,62123,20170501,73,0
5845,62123,20170601,68,0
5845,62123,20170701,50,0
5845,62123,20170801,95,0
5845,62123,20170901,79,0
5845,902064,20171001,-9999,9
5848,62140,20170101,85,0
5848,62140,20170201,76,0
5848,62140,20170301,87,0
5848,62140,20170401,69,0
5848,62140,20170501,91,0
5848,62140,20170601,61,0
5848,62140,20170701,46,0
5848,62140,20170801,-9999,9
5848,62140,20170901,84,0
5848,62140,20171001,91,0
5852,62163,20170101,86,0
5852,62163,20170201,79,0
5852,62163,20170301,74,0
5852,62163,20170401,65,0
5852,62163,20170501,89,0
5852,62163,20170601,63,0
5852,62163,20170701,44,0
5852,62163,20170801,90,0
5852,62163,20170901,88,0
5852,62163,20171001,76,0
5853,62168,20170101,92,0
5853,62168,20170201,82,0
5853,62168,20170301,91,0
5853,62168,20170401,62,0
5853,62168,20170501,78,0
5853,62168,20170601,72,0
5853,62168,20170701,47,0
5853,902072,20170801,92,0
5853,62168,20170901,80,0
5853,62168,20171001,99,0
5855,62176,20170101,87,0
5855,62176,20170201,84,0
5855,62176,20170301,94,0
5855,62176,20170401,66,0
5855,62176,20170501,74,0
5855,62176,20170601,69,0
5855,62176,20170701,44,0
5855,62176,20170801,98,0
5855,62176,20170901,83,0
5855,62176,20171001,96,0
5858,62193,20170101,76,0
5858,902036,20170201,79,0
5858,62193,20170301,87,0
5858,62193,20170401,68,0
5858,62193,20170501,73,0
5858,62193,20170601,65,0
5858,62193,20170701,47,0
5858,62193,20170801,95,0
5858,62193,20170901,89,0
5858,62193,20171001,92,0
5860,62203,20170101,73,0
5860,62203,20170201,88,0
5860,62203,20170301,91,0
5860,62203,20170401,69,0
5860,62203,20170501,75,0
5860,62203,20170601,66,0
5860,62203,20170701,53,0
5860,62203,20170801,93,0
5860,62203,20170901,76,0
5860,62203,20171001,65,0
5862,62215,20170101,-9999,9
5862,62215,20170201,-9999,9
5862,62215,20170301,-9999,9
5862,62215,20170401,-9999,9
5862,62215,20170501,-9999,9
5862,62215,20170601,-9999,9
5862,62215,20170701,-9999,9
5862,62215,20170801,-9999,9
5862,62215,20170901,-9999,9
5862,62215,20171001,-9999,9
5864,62226,20170101,86,0
5864,902031,20170201,83,0
5864,62226,20170301,88,0
5864,62226,20170401,67,0
5864,62226,20170501,73,0
5864,62226,20170601,70,0
5864,62226,20170701,50,0
5864,62226,20170801,97,0
5864,62226,20170901,88,0
5864,62226,20171001,95,0
5867,62241,20170101,-9999,9
5867,62241,20170201,-9999,9
5867,62241,20170301,-9999,9
5867,62241,20170401,-9999,9
5867,62241,20170501,-9999,9
5867,62241,20170601,-9999,9
5867,62241,20170701,-9999,9
5867,62241,20170801,-9999,9
5867,62241,20170901,-9999,9
5867,62241,20171001,-9999,9
5869,62253,20170101,91,0
5869,62253,20170201,86,0
5869,62253,20170301,82,0
5869,62253,20170401,70,0
5869,62253,20170501,96,0
5869,62253,20170601,65,0
5869,62253,20170701,49,0
5869,62253,20170801,91,0
5869,62253,20170901,88,0
5869,62253,20171001,88,0
5871,62253,20170101,91,0
5871,62253,20170201,86,0
5871,62253,20170301,82,0
5871,62253,20170401,70,0
5871,62253,20170501,96,0
5871,62253,20170601,65,0
5871,62253,20170701,49,0
5871,62253,20170801,91,0
5871,62253,20170901,88,0
5871,62253,20171001,88,0
5872,62273,20170101,-9999,9
5872,62273,20170201,-9999,9
5872,62273,20170301,-9999,9
5872,62273,20170401,-9999,9
5872,62273,20170501,-9999,9
5872,62273,20170601,-9999,9
5872,62273,20170701,-9999,9
5872,62273,20170801,-9999,9
5872,62273,20170901,-9999,9
5872,62273,20171001,-9999,9
5873,62279,20170101,94,0
5873,62279,20170201,85,0
5873,62279,20170301,88,0
5873,62279,20170401,68,0
5873,62279,20170501,77,0
5873,62279,20170601,70,0
5873,62279,20170701,49,0
5873,62279,20170801,94,0
5873,62279,20170901,82,0
5873,62279,20171001,100,0
5874,62285,20170101,85,0
5874,902055,20170201,70,0
5874,62285,20170301,-9999,9
5874,62285,20170401,70,0
5874,62285,20170501,78,0
5874,62285,20170601,69,0
5874,62285,20170701,46,0
5874,62285,20170801,92,0
5874,62285,20170901,79,0
5874,62285,20171001,91,0
6937,52460,20170101,96,0
6937,52460,20170201,87,0
6937,52460,20170301,86,0
6937,52460,20170401,92,0
6937,52460,20170501,79,0
6937,52460,20170601,58,0
6937,52460,20170701,88,0
6937,52460,20170801,74,0
6937,52460,20170901,82,0
6937,52460,20171001,79,0
7962,46820,20170101,-9999,9
7962,46820,20170201,-9999,9
7962,46820,20170301,-9999,9
7962,46820,20170401,-9999,9
7962,46820,20170501,-9999,9
7962,46820,20170601,-9999,9
7962,46820,20170701,-9999,9
7962,46820,20170801,-9999,9
7962,46820,20170901,-9999,9
7962,46820,20171001,-9999,9
7963,46830,20170101,-9999,9
7963,46830,20170201,-9999,9
7963,46830,20170301,-9999,9
7963,46830,20170401,-9999,9
7963,46830,20170501,-9999,9
7963,46830,20170601,-9999,9
7963,46830,20170701,-9999,9
7963,46830,20170801,-9999,9
7963,46830,20170901,-9999,9
7963,46830,20171001,-9999,9
7964,46840,20170101,-9999,9
7964,46840,20170201,-9999,9
7964,46840,20170301,-9999,9
7964,46840,20170401,-9999,9
7964,46840,20170501,-9999,9
7964,46840,20170601,-9999,9
7964,46840,20170701,-9999,9
7964,46840,20170801,-9999,9
7964,46840,20170901,-9999,9
7964,46840,20171001,-9999,9
7965,46850,20170101,-9999,9
7965,46850,20170201,-9999,9
7965,46850,20170301,-9999,9
7965,46850,20170401,-9999,9
7965,46850,20170501,-9999,9
7965,46850,20170601,-9999,9
7965,46850,20170701,-9999,9
7965,46850,20170801,-9999,9
7965,46850,20170901,-9999,9
7965,46850,20171001,-9999,9
7966,46860,20170101,-9999,9
7966,46860,20170201,-9999,9
7966,46860,20170301,-9999,9
7966,46860,20170401,-9999,9
7966,46860,20170501,-9999,9
7966,46860,20170601,-9999,9
7966,46860,20170701,-9999,9
7966,46860,20170801,-9999,9
7966,46860,20170901,-9999,9
7966,46860,20171001,-9999,9
7967,46870,20170101,-9999,9
7967,46870,20170201,-9999,9
7967,46870,20170301,-9999,9
7967,46870,20170401,-9999,9
7967,46870,20170501,-9999,9
7967,46870,20170601,-9999,9
7967,46870,20170701,-9999,9
7967,46870,20170801,-9999,9
7967,46870,20170901,-9999,9
7967,46870,20171001,-9999,9
7968,46880,20170101,-9999,9
7968,46880,20170201,-9999,9
7968,46880,20170301,-9999,9
7968,46880,20170401,-9999,9
7968,46880,20170501,-9999,9
7968,46880,20170601,-9999,9
7968,46880,20170701,-9999,9
7968,46880,20170801,-9999,9
7968,46880,20170901,-9999,9
7968,46880,20171001,-9999,9
7969,46890,20170101,-9999,9
7969,46890,20170201,-9999,9
7969,46890,20170301,-9999,9
7969,46890,20170401,-9999,9
7969,46890,20170501,-9999,9
7969,46890,20170601,-9999,9
7969,46890,20170701,-9999,9
7969,46890,20170801,-9999,9
7969,46890,20170901,-9999,9
7969,46890,20171001,-9999,9
7970,46900,20170101,-9999,9
7970,46900,20170201,-9999,9
7970,46900,20170301,-9999,9
7970,46900,20170401,-9999,9
7970,46900,20170501,-9999,9
7970,46900,20170601,-9999,9
7970,46900,20170701,-9999,9
7970,46900,20170801,-9999,9
7970,46900,20170901,-9999,9
7970,46900,20171001,-9999,9
7971,46910,20170101,-9999,9
7971,46910,20170201,-9999,9
7971,46910,20170301,-9999,9
7971,46910,20170401,-9999,9
7971,46910,20170501,-9999,9
7971,46910,20170601,-9999,9
7971,46910,20170701,-9999,9
7971,46910,20170801,-9999,9
7971,46910,20170901,-9999,9
7971,46910,20171001,-9999,9
7973,46930,20170101,-9999,9
7973,46930,20170201,-9999,9
7973,46930,20170301,-9999,9
7973,46930,20170401,-9999,9
7973,46930,20170501,-9999,9
7973,46930,20170601,-9999,9
7973,46930,20170701,-9999,9
7973,46930,20170801,-9999,9
7973,46930,20170901,-9999,9
7973,46930,20171001,-9999,9
7974,46950,20170101,-9999,9
7974,46950,20170201,-9999,9
7974,46950,20170301,-9999,9
7974,46950,20170401,-9999,9
7974,46950,20170501,-9999,9
7974,46950,20170601,-9999,9
7974,46950,20170701,-9999,9
7974,46950,20170801,-9999,9
7974,46950,20170901,-9999,9
7974,46950,20171001,-9999,9
7975,46940,20170101,-9999,9
7975,46940,20170201,-9999,9
7975,46940,20170301,-9999,9
7975,46940,20170401,-9999,9
7975,46940,20170501,-9999,9
7975,46940,20170601,-9999,9
7975,46940,20170701,-9999,9
7975,46940,20170801,-9999,9
7975,46940,20170901,-9999,9
