"STAID","SOUID","DATE","TN","Q_TN"
109,71534,20170601,-9999,9
109,71534,20170701,-9999,9
109,71534,20170801,-9999,9
109,71534,20170901,-9999,9
109,71534,20171001,-9999,9
113,428,20170101,-9999,9
113,428,20170201,-9999,9
113,428,20170301,-9999,9
113,428,20170401,-9999,9
113,428,20170501,-9999,9
113,428,20170601,-9999,9
113,428,20170701,-9999,9
113,428,20170801,-9999,9
113,428,20170901,-9999,9
113,428,20171001,-9999,9
116,906180,20170101,45,0
116,906180,20170201,11,0
116,906180,20170301,26,0
116,906180,20170401,51,0
116,906180,20170501,54,0
116,906180,20170601,106,0
116,906180,20170701,136,0
116,906180,20170801,160,0
116,906180,20170901,97,0
116,906180,20171001,120,0
117,906193,20170101,51,0
117,906193,20170201,-13,0
117,906193,20170301,30,0
117,906193,20170401,85,0
117,906193,20170501,42,0
117,906193,20170601,106,0
117,906193,20170701,129,0
117,906193,20170801,162,0
117,906193,20170901,150,0
117,906193,20171001,111,0
118,906193,20170101,51,0
118,906193,20170201,-13,0
118,906193,20170301,30,0
118,906193,20170401,85,0
118,906193,20170501,42,0
118,906193,20170601,106,0
118,906193,20170701,129,0
118,906193,20170801,162,0
118,906193,20170901,150,0
118,906193,20171001,111,0
119,906180,20170101,45,0
119,906180,20170201,11,0
119,906180,20170301,26,0
119,906180,20170401,51,0
119,906180,20170501,54,0
119,906180,20170601,106,0
119,906180,20170701,136,0
119,906180,20170801,160,0
119,906180,20170901,97,0
119,906180,20171001,120,0
120,903966,20170101,14,0
120,903966,20170201,26,0
120,903966,20170301,15,0
120,903966,20170401,65,0
120,903966,20170501,-9999,9
120,903966,20170601,122,0
120,903966,20170701,69,0
120,903966,20170801,105,0
120,903966,20170901,56,0
120,903966,20171001,91,0
121,451,20170101,20,0
121,451,20170201,18,0
121,451,20170301,19,0
121,451,20170401,40,0
121,451,20170501,73,0
121,451,20170601,134,0
121,451,20170701,68,0
121,451,20170801,94,0
121,451,20170901,71,0
121,451,20171001,85,0
122,455,20170101,44,0
122,455,20170201,35,0
122,455,20170301,34,0
122,455,20170401,60,0
122,455,20170501,90,0
122,455,20170601,118,0
122,455,20170701,84,0
122,455,20170801,121,0
122,455,20170901,119,0
122,455,20171001,67,0
123,903953,20170101,56,0
123,903953,20170201,77,0
123,903953,20170301,46,0
123,903953,20170401,89,0
123,903953,20170501,86,0
123,903953,20170601,131,0
123,903953,20170701,105,0
123,903953,20170801,122,0
123,903953,20170901,71,0
123,903953,20171001,117,0
124,463,20170101,-9999,9
124,463,20170201,-9999,9
124,463,20170301,-9999,9
124,463,20170401,-9999,9
124,463,20170501,-9999,9
124,463,20170601,-9999,9
124,463,20170701,-9999,9
124,463,20170801,-9999,9
124,463,20170901,-9999,9
124,463,20171001,-9999,9
126,466,20170101,-9999,9
126,466,20170201,-9999,9
126,466,20170301,-9999,9
126,466,20170401,-9999,9
126,466,20170501,-9999,9
126,466,20170601,-9999,9
126,466,20170701,-9999,9
126,466,20170801,-9999,9
126,466,20170901,-9999,9
126,466,20171001,-9999,9
128,469,20170101,-9999,9
128,469,20170201,-9999,9
128,469,20170301,-9999,9
128,469,20170401,-9999,9
128,469,20170501,-9999,9
128,469,20170601,-9999,9
128,469,20170701,-9999,9
128,469,20170801,-9999,9
128,469,20170901,-9999,9
128,469,20171001,-9999,9
130,940153,20170101,-9999,9
130,940153,20170201,-10,0
130,940153,20170301,105,0
130,940153,20170401,97,0
130,940153,20170501,160,0
130,940153,20170601,130,0
130,940153,20170701,236,0
130,940153,20170801,226,0
130,940153,20170901,171,0
130,940153,20171001,147,0
132,940183,20170101,-9999,9
132,940183,20170201,31,0
132,940183,20170301,121,0
132,940183,20170401,125,0
132,940183,20170501,181,0
132,940183,20170601,140,0
132,940183,20170701,225,0
132,940183,20170801,237,0
132,940183,20170901,185,0
132,940183,20171001,166,0
137,940190,20170101,-9999,9
137,940190,20170201,75,0
137,940190,20170301,149,0
137,940190,20170401,117,0
137,940190,20170501,136,0
137,940190,20170601,174,0
137,940190,20170701,231,0
137,940190,20170801,241,0
137,940190,20170901,194,0
137,940190,20171001,162,0
138,940191,20170101,-9999,9
138,940190,20170201,75,0
138,940190,20170301,149,0
138,940190,20170401,117,0
138,940190,20170501,136,0
138,940190,20170601,174,0
138,940190,20170701,231,0
138,940190,20170801,241,0
138,940190,20170901,194,0
138,940190,20171001,162,0
139,488,20170101,-9999,9
139,488,20170201,-9999,9
139,488,20170301,-9999,9
139,488,20170401,-9999,9
139,488,20170501,-9999,9
139,488,20170601,-9999,9
139,488,20170701,-9999,9
139,488,20170801,-9999,9
139,488,20170901,-9999,9
139,488,20171001,-9999,9
142,940199,20170101,111,0
142,940199,20170201,106,0
142,940199,20170301,142,0
142,940199,20170401,216,0
142,940199,20170501,221,0
142,940199,20170601,242,0
142,940199,20170701,279,0
142,940199,20170801,301,0
142,940199,20170901,252,0
142,940199,20171001,226,0
143,940199,20170101,111,0
143,940199,20170201,106,0
143,940199,20170301,142,0
143,940199,20170401,216,0
143,940199,20170501,221,0
143,940199,20170601,242,0
143,940199,20170701,279,0
143,940199,20170801,301,0
143,940199,20170901,252,0
143,940199,20171001,226,0
160,516,20170101,39,0
160,516,20170201,10,0
160,516,20170301,28,0
160,516,20170401,48,0
160,516,20170501,75,0
160,516,20170601,71,0
160,516,20170701,135,0
160,516,20170801,134,0
160,516,20170901,93,0
160,516,20171001,105,0
161,516,20170101,39,0
161,516,20170201,10,0
161,516,20170301,28,0
161,516,20170401,48,0
161,516,20170501,75,0
161,516,20170601,71,0
161,516,20170701,135,0
161,516,20170801,134,0
161,516,20170901,93,0
161,516,20171001,105,0
162,520,20170101,-8,0
162,520,20170201,5,0
162,520,20170301,32,0
162,520,20170401,60,0
162,520,20170501,82,0
162,520,20170601,75,0
162,520,20170701,139,0
162,520,20170801,125,0
162,520,20170901,98,0
162,520,20171001,97,0
163,528,20170101,10,0
163,528,20170201,14,0
163,528,20170301,18,0
163,528,20170401,56,0
163,528,20170501,72,0
163,528,20170601,29,0
163,528,20170701,110,0
163,528,20170801,131,0
163,528,20170901,62,0
163,528,20171001,66,0
164,528,20170101,10,0
164,528,20170201,14,0
164,528,20170301,18,0
164,528,20170401,56,0
164,528,20170501,72,0
164,528,20170601,29,0
164,528,20170701,110,0
164,528,20170801,131,0
164,528,20170901,62,0
164,528,20171001,66,0
165,536,20170101,-20,0
165,536,20170201,20,0
165,536,20170301,49,0
165,536,20170401,85,0
165,536,20170501,91,0
165,536,20170601,125,0
165,536,20170701,141,0
165,536,20170801,162,0
165,536,20170901,137,0
165,536,20171001,135,0
166,536,20170101,-20,0
166,536,20170201,20,0
166,536,20170301,49,0
166,536,20170401,85,0
166,536,20170501,91,0
166,536,20170601,125,0
166,536,20170701,141,0
166,536,20170801,162,0
166,536,20170901,137,0
166,536,20171001,135,0
167,540,20170101,-9999,9
167,540,20170201,-9999,9
167,540,20170301,-9999,9
167,540,20170401,-9999,9
167,540,20170501,-9999,9
167,540,20170601,-9999,9
167,540,20170701,-9999,9
167,540,20170801,-9999,9
167,540,20170901,-9999,9
167,540,20171001,-9999,9
168,544,20170101,-41,0
168,544,20170201,-27,0
168,544,20170301,36,0
168,544,20170401,83,0
168,544,20170501,69,0
168,544,20170601,121,0
168,544,20170701,133,0
168,544,20170801,146,0
168,544,20170901,104,0
168,544,20171001,90,0
169,548,20170101,-9999,9
169,548,20170201,-9999,9
169,548,20170301,-9999,9
169,548,20170401,-9999,9
169,548,20170501,-9999,9
169,548,20170601,-9999,9
169,548,20170701,-9999,9
169,548,20170801,-9999,9
169,548,20170901,-9999,9
169,548,20171001,-9999,9
173,5247,20170101,-9999,9
173,5247,20170201,-9999,9
173,5247,20170301,-9999,9
173,5247,20170401,-9999,9
173,5247,20170501,-9999,9
173,5247,20170601,-9999,9
173,5247,20170701,-9999,9
173,5247,20170801,-9999,9
173,5247,20170901,-9999,9
173,5247,20171001,-9999,9
174,916320,20170101,49,0
174,916320,20170201,72,0
174,916320,20170301,115,0
174,916320,20170401,85,0
174,916320,20170501,129,0
174,916320,20170601,175,0
174,916320,20170701,235,0
174,916320,20170801,265,0
174,916320,20170901,219,0
174,916320,20171001,149,0
175,916560,20170101,1,0
175,916560,20170201,-9999,9
175,916560,20170301,102,0
175,916560,20170401,80,0
175,916560,20170501,92,0
175,916560,20170601,166,0
175,916560,20170701,182,0
175,916560,20170801,251,0
175,916560,20170901,232,0
175,916560,20171001,144,0
176,916239,20170101,-9999,9
176,916239,20170201,105,0
176,916239,20170301,104,0
176,916239,20170401,56,0
176,916239,20170501,86,0
176,916239,20170601,156,0
176,916239,20170701,180,0
176,916239,20170801,235,0
176,916239,20170901,217,0
176,916239,20171001,142,0
177,564,20170101,-9999,9
177,564,20170201,-9999,9
177,564,20170301,-9999,9
177,564,20170401,-9999,9
177,564,20170501,-9999,9
177,564,20170601,-9999,9
177,564,20170701,-9999,9
177,564,20170801,-9999,9
177,564,20170901,-9999,9
177,564,20171001,-9999,9
179,576,20170101,-53,0
179,576,20170201,-138,0
179,576,20170301,-71,0
179,576,20170401,-127,0
179,576,20170501,-21,0
179,576,20170601,-15,0
179,576,20170701,31,0
179,576,20170801,54,0
179,576,20170901,31,0
179,576,20171001,33,0
183,9695,20170101,-47,0
183,9695,20170201,-29,0
183,9695,20170301,1,0
183,9695,20170401,12,0
183,9695,20170501,-16,0
183,9695,20170601,27,0
183,9695,20170701,84,0
183,9695,20170801,128,0
183,9695,20170901,78,0
183,9695,20171001,91,0
185,9504,20170101,-101,0
185,9504,20170201,-241,0
185,9504,20170301,-151,0
185,9504,20170401,-93,0
185,9504,20170501,-32,0
185,9504,20170601,-23,0
185,9504,20170701,70,0
185,9504,20170801,66,0
185,9504,20170901,-15,0
185,9504,20171001,-13,0
186,579,20170101,-110,0
186,579,20170201,-182,0
186,579,20170301,-157,0
186,579,20170401,-213,0
186,579,20170501,-40,0
186,579,20170601,4,0
186,579,20170701,47,0
186,579,20170801,55,0
186,579,20170901,-7,0
186,579,20171001,12,0
187,582,20170101,-70,0
187,582,20170201,-137,0
187,582,20170301,-86,0
187,582,20170401,-191,0
187,582,20170501,-62,0
187,582,20170601,-29,0
187,582,20170701,3,0
187,582,20170801,15,0
187,582,20170901,-9999,9
187,582,20171001,7,0
188,585,20170101,-9999,9
188,585,20170201,-9999,9
188,585,20170301,-9999,9
188,585,20170401,-9999,9
188,585,20170501,-9999,9
188,585,20170601,-9999,9
188,585,20170701,-9999,9
188,585,20170801,-9999,9
188,585,20170901,-9999,9
188,585,20171001,-9999,9
189,588,20170101,-53,0
189,588,20170201,-19,0
189,588,20170301,-44,0
189,588,20170401,-60,0
189,588,20170501,5,0
189,588,20170601,2,0
189,588,20170701,58,0
189,588,20170801,37,0
189,588,20170901,71,0
189,588,20171001,76,0
190,5495,20170101,-143,0
190,5495,20170201,-263,0
190,5495,20170301,-236,0
190,5495,20170401,-88,0
190,5495,20170501,-9,0
190,5495,20170601,-3,0
190,5495,20170701,106,0
190,5495,20170801,75,0
190,5495,20170901,-5,0
190,5495,20171001,-21,0
191,901233,20170101,-39,0
191,901233,20170201,-131,0
191,901233,20170301,-14,0
191,901233,20170401,5,0
191,901233,20170501,-44,0
191,901233,20170601,17,0
191,901233,20170701,96,0
191,901233,20170801,89,0
191,901233,20170901,64,0
191,901233,20171001,59,0
192,597,20170101,36,0
192,597,20170201,9,0
192,597,20170301,7,0
192,597,20170401,47,0
192,597,20170501,60,0
192,597,20170601,106,0
192,597,20170701,166,0
192,597,20170801,157,0
192,597,20170901,129,0
192,597,20171001,117,0
193,600,20170101,-21,0
193,600,20170201,-8,0
193,600,20170301,6,0
193,600,20170401,35,0
193,600,20170501,18,0
193,600,20170601,35,0
193,600,20170701,142,0
193,600,20170801,128,0
193,600,20170901,91,0
193,600,20171001,95,0
194,603,20170101,34,0
194,603,20170201,24,0
194,603,20170301,22,0
194,603,20170401,63,0
194,603,20170501,56,0
194,603,20170601,79,0
194,603,20170701,120,0
194,603,20170801,140,0
194,603,20170901,113,0
194,603,20171001,104,0
195,606,20170101,-25,0
195,606,20170201,-53,0
195,606,20170301,-39,0
195,606,20170401,-50,0
195,606,20170501,6,0
195,606,20170601,11,0
195,606,20170701,69,0
195,606,20170801,63,0
195,606,20170901,59,0
195,606,20171001,37,0
196,5500,20170101,-49,0
196,5500,20170201,-158,0
196,5500,20170301,-12,0
196,5500,20170401,21,0
196,5500,20170501,-48,0
196,5500,20170601,19,0
196,5500,20170701,72,0
196,5500,20170801,77,0
196,5500,20170901,39,0
196,5500,20171001,92,0
197,9431,20170101,-28,0
197,9431,20170201,-78,0
197,9431,20170301,-21,0
197,9431,20170401,41,0
197,9431,20170501,-5,0
197,9431,20170601,18,0
197,9431,20170701,115,0
197,9431,20170801,100,0
197,9431,20170901,84,0
197,9431,20171001,89,0
199,926406,20170101,57,0
199,926406,20170201,-34,0
199,926406,20170301,12,0
199,926406,20170401,47,0
199,926406,20170501,-13,0
199,926406,20170601,84,0
199,926406,20170701,161,0
199,926406,20170801,135,0
199,926406,20170901,156,0
199,926406,20171001,45,0
200,926629,20170101,10,0
200,926629,20170201,-53,0
200,926629,20170301,16,0
200,926629,20170401,76,0
200,926629,20170501,6,0
200,926629,20170601,106,0
200,926629,20170701,144,0
200,926629,20170801,130,0
200,926629,20170901,142,0
200,926629,20171001,30,0
201,926509,20170101,51,0
201,926509,20170201,-45,0
201,926509,20170301,19,0
201,926509,20170401,51,0
201,926509,20170501,-4,0
201,926509,20170601,114,0
201,926509,20170701,151,0
201,926509,20170801,134,0
201,926509,20170901,164,0
201,926509,20171001,45,0
202,926730,20170101,6,0
202,926730,20170201,-65,0
202,926730,20170301,31,0
202,926730,20170401,71,0
202,926730,20170501,21,0
202,926730,20170601,105,0
202,926730,20170701,149,0
202,926730,20170801,142,0
202,926730,20170901,120,0
202,926730,20171001,35,0
203,632,20170101,-49,0
203,632,20170201,-3,0
203,632,20170301,22,0
203,632,20170401,49,0
203,632,20170501,62,0
203,632,20170601,152,0
203,632,20170701,131,0
203,632,20170801,164,0
203,632,20170901,98,0
203,632,20171001,61,0
204,912295,20170101,-6,0
204,912295,20170201,-49,0
204,912295,20170301,26,0
204,912295,20170401,50,0
204,912295,20170501,4,0
204,912295,20170601,105,0
204,912295,20170701,131,0
204,912295,20170801,145,0
204,912295,20170901,119,0
204,912295,20171001,12,0
205,912135,20170101,35,0
205,912135,20170201,-43,0
205,912135,20170301,30,0
205,912135,20170401,71,0
205,912135,20170501,25,0
205,912135,20170601,121,0
205,912135,20170701,149,0
205,912135,20170801,151,0
205,912135,20170901,131,0
205,912135,20171001,97,0
206,912345,20170101,-4,0
206,912345,20170201,-63,0
206,912345,20170301,50,0
206,912345,20170401,87,0
206,912345,20170501,17,0
206,912345,20170601,99,0
206,912345,20170701,126,0
206,912345,20170801,194,0
206,912345,20170901,126,0
206,912345,20171001,47,0
207,912580,20170101,-58,0
207,912580,20170201,-66,0
207,912580,20170301,41,0
207,912580,20170401,64,0
207,912580,20170501,34,0
207,912580,20170601,114,0
207,912580,20170701,154,0
207,912580,20170801,176,0
207,912580,20170901,109,0
207,912580,20171001,24,0
208,912205,20170101,9,0
208,912205,20170201,-24,0
208,912205,20170301,36,0
208,912205,20170401,61,0
208,912205,20170501,31,0
208,912205,20170601,101,0
208,912205,20170701,141,0
208,912205,20170801,176,0
208,912205,20170901,131,0
208,912205,20171001,76,0
209,912375,20170101,-3,0
209,912375,20170201,-73,0
209,912375,20170301,46,0
209,912375,20170401,77,0
209,912375,20170501,55,0
209,912375,20170601,111,0
209,912375,20170701,131,0
209,912375,20170801,201,0
209,912375,20170901,161,0
209,912375,20171001,36,0
210,912424,20170101,-69,0
210,912424,20170201,-43,0
210,912424,20170301,57,0
210,912424,20170401,90,0
210,912424,20170501,56,0
210,912424,20170601,107,0
210,912424,20170701,119,0
210,912424,20170801,196,0
210,912424,20170901,124,0
210,912424,20171001,40,0
211,908562,20170101,55,0
211,908562,20170201,100,0
211,908562,20170301,71,0
211,908562,20170401,76,0
211,908562,20170501,65,0
211,908562,20170601,130,0
211,908562,20170701,111,0
211,908562,20170801,146,0
211,908562,20170901,156,0
211,908562,20171001,140,0
212,908575,20170101,-64,0
212,908575,20170201,61,0
212,908575,20170301,57,0
212,908575,20170401,42,0
212,908575,20170501,6,0
212,908575,20170601,132,0
212,908575,20170701,46,0
212,908575,20170801,104,0
212,908575,20170901,116,0
212,908575,20171001,109,0
213,670,20170101,-9999,9
213,670,20170201,-9999,9
213,670,20170301,-9999,9
213,670,20170401,-9999,9
213,670,20170501,-9999,9
213,670,20170601,-9999,9
213,670,20170701,-9999,9
213,670,20170801,-9999,9
213,670,20170901,-9999,9
213,670,20171001,-9999,9
214,908535,20170101,54,0
214,908535,20170201,101,0
214,908535,20170301,106,0
214,908535,20170401,114,0
214,908535,20170501,106,0
214,908535,20170601,159,0
214,908535,20170701,149,0
214,908535,20170801,166,0
214,908535,20170901,186,0
214,908535,20171001,179,0
215,676,20170101,-9999,9
215,676,20170201,-9999,9
215,676,20170301,-9999,9
215,676,20170401,-9999,9
215,676,20170501,-9999,9
215,676,20170601,-9999,9
215,676,20170701,-9999,9
215,676,20170801,-9999,9
215,676,20170901,-9999,9
215,676,20171001,-9999,9
216,679,20170101,-9999,9
216,679,20170201,-9999,9
216,679,20170301,-9999,9
216,679,20170401,-9999,9
216,679,20170501,-9999,9
216,679,20170601,-9999,9
216,679,20170701,-9999,9
216,679,20170801,-9999,9
216,679,20170901,-9999,9
216,679,20171001,-9999,9
217,915200,20170101,-83,0
217,915200,20170201,6,0
217,915200,20170301,64,0
217,915200,20170401,45,0
217,915200,20170501,66,0
217,915200,20170601,144,0
217,915200,20170701,190,0
217,915200,20170801,194,0
217,915200,20170901,159,0
217,915200,20171001,31,0
218,684,20170101,-9999,9
218,684,20170201,-9999,9
218,684,20170301,-9999,9
218,684,20170401,-9999,9
218,684,20170501,-9999,9
218,684,20170601,-9999,9
218,684,20170701,-9999,9
218,684,20170801,-9999,9
218,684,20170901,-9999,9
218,684,20171001,-9999,9
219,915420,20170101,-59,0
219,915420,20170201,-141,0
219,915420,20170301,6,0
219,915420,20170401,6,0
219,915420,20170501,71,0
219,915420,20170601,139,0
219,915420,20170701,176,0
219,915420,20170801,154,0
219,915420,20170901,104,0
219,915420,20171001,11,0
220,915350,20170101,-64,0
220,915350,20170201,-109,0
220,915350,20170301,22,0
220,915350,20170401,30,0
220,915350,20170501,90,0
220,915350,20170601,186,0
220,915350,20170701,201,0
220,915350,20170801,190,0
220,915350,20170901,125,0
220,915350,20171001,51,0
221,915460,20170101,-55,0
221,915460,20170201,-96,0
221,915460,20170301,36,0
221,915460,20170401,26,0
221,915460,20170501,81,0
221,915460,20170601,171,0
221,915460,20170701,231,0
221,915460,20170801,161,0
221,915460,20170901,125,0
221,915460,20171001,54,0
222,692,20170101,-9999,9
222,692,20170201,-9999,9
222,692,20170301,-9999,9
222,692,20170401,-9999,9
222,692,20170501,-9999,9
222,692,20170601,-9999,9
222,692,20170701,-9999,9
222,692,20170801,-9999,9
222,692,20170901,-9999,9
222,692,20171001,-9999,9
223,915410,20170101,-78,0
223,915410,20170201,-48,0
223,915410,20170301,37,0
223,915410,20170401,51,0
223,915410,20170501,119,0
223,915410,20170601,162,0
223,915410,20170701,226,0
223,915410,20170801,206,0
223,915410,20170901,146,0
223,915410,20171001,76,0
224,696,20170101,-9999,9
224,696,20170201,-9999,9
224,696,20170301,-9999,9
224,696,20170401,-9999,9
224,696,20170501,-9999,9
224,696,20170601,-9999,9
224,696,20170701,-9999,9
224,696,20170801,-9999,9
224,696,20170901,-9999,9
224,696,20171001,-9999,9
225,698,20170101,-9999,9
225,698,20170201,-9999,9
225,698,20170301,-9999,9
225,698,20170401,-9999,9
225,698,20170501,-9999,9
225,698,20170601,-9999,9
225,698,20170701,-9999,9
225,698,20170801,-9999,9
225,698,20170901,-9999,9
225,698,20171001,-9999,9
226,915280,20170101,-115,0
226,915280,20170201,-94,0
226,915280,20170301,-41,0
226,915280,20170401,-53,0
226,915280,20170501,11,0
226,915280,20170601,50,0
226,915280,20170701,96,0
226,915280,20170801,97,0
226,915280,20170901,51,0
226,915280,20171001,-38,0
227,911858,20170101,-93,0
227,911858,20170201,-23,0
227,911858,20170301,51,0
227,911858,20170401,105,0
227,911858,20170501,41,0
227,911858,20170601,170,0
227,911858,20170701,170,0
227,911858,20170801,189,0
227,911858,20170901,147,0
227,911858,20171001,49,0
228,5696,20170101,-84,0
228,5696,20170201,13,0
228,5696,20170301,9,0
228,5696,20170401,58,0
228,5696,20170501,88,0
228,5696,20170601,168,0
228,5696,20170701,156,0
228,5696,20170801,203,0
228,5696,20170901,169,0
228,5696,20171001,54,0
229,707,20170101,-5,0
229,707,20170201,102,0
229,707,20170301,34,0
229,707,20170401,94,0
229,707,20170501,62,0
229,707,20170601,166,0
229,707,20170701,140,0
229,707,20170801,156,0
229,707,20170901,187,0
229,707,20171001,159,0
230,998,20170101,-6,0
230,998,20170201,53,0
230,998,20170301,52,0
230,998,20170401,80,0
230,998,20170501,52,0
230,998,20170601,184,0
230,998,20170701,126,0
