"STAID","SOUID","DATE","SD","Q_SD"
6801,70246,20170501,-9999,9
6801,70246,20170601,-9999,9
6801,70246,20170701,-9999,9
6801,70246,20170801,-9999,9
6801,70246,20170901,-9999,9
6801,70246,20171001,-9999,9
6802,40535,20170101,-9999,9
6802,40535,20170201,-9999,9
6802,40535,20170301,-9999,9
6802,40535,20170401,-9999,9
6802,40535,20170501,-9999,9
6802,40535,20170601,-9999,9
6802,40535,20170701,-9999,9
6802,40535,20170801,-9999,9
6802,40535,20170901,-9999,9
6802,40535,20171001,-9999,9
6803,40537,20170101,32,0
6803,40537,20170201,45,0
6803,40537,20170301,72,0
6803,40537,20170401,-9999,9
6803,40537,20170501,69,0
6803,40537,20170601,0,0
6803,40537,20170701,0,0
6803,40537,20170801,0,0
6803,40537,20170901,0,0
6803,40537,20171001,-9999,9
6806,40547,20170101,-9999,9
6806,40547,20170201,-9999,9
6806,40547,20170301,-9999,9
6806,40547,20170401,-9999,9
6806,40547,20170501,-9999,9
6806,40547,20170601,-9999,9
6806,40547,20170701,-9999,9
6806,40547,20170801,-9999,9
6806,40547,20170901,-9999,9
6806,40547,20171001,-9999,9
6808,40563,20170101,-9999,9
6808,40563,20170201,-9999,9
6808,40563,20170301,-9999,9
6808,40563,20170401,-9999,9
6808,40563,20170501,-9999,9
6808,40563,20170601,-9999,9
6808,40563,20170701,-9999,9
6808,40563,20170801,-9999,9
6808,40563,20170901,-9999,9
6808,40563,20171001,-9999,9
6809,40565,20170101,40,0
6809,40565,20170201,40,0
6809,40565,20170301,57,0
6809,40565,20170401,42,0
6809,40565,20170501,33,0
6809,40565,20170601,0,0
6809,40565,20170701,0,0
6809,40565,20170801,0,0
6809,40565,20170901,0,0
6809,40565,20171001,0,0
6810,70301,20170101,-9999,9
6810,70301,20170201,-9999,9
6810,70301,20170301,-9999,9
6810,70301,20170401,-9999,9
6810,70301,20170501,-9999,9
6810,70301,20170601,-9999,9
6810,70301,20170701,-9999,9
6810,70301,20170801,-9999,9
6810,70301,20170901,-9999,9
6810,70301,20171001,-9999,9
6811,40571,20170101,30,0
6811,40571,20170201,52,0
6811,40571,20170301,68,0
6811,40571,20170401,67,0
6811,40571,20170501,40,0
6811,40571,20170601,0,0
6811,40571,20170701,0,0
6811,40571,20170801,0,0
6811,40571,20170901,0,0
6811,40571,20171001,0,0
6812,40573,20170101,-9999,9
6812,40573,20170201,-9999,9
6812,40573,20170301,-9999,9
6812,40573,20170401,-9999,9
6812,40573,20170501,-9999,9
6812,40573,20170601,-9999,9
6812,40573,20170701,-9999,9
6812,40573,20170801,-9999,9
6812,40573,20170901,-9999,9
6812,40573,20171001,-9999,9
6813,40575,20170101,-9999,9
6813,40575,20170201,-9999,9
6813,40575,20170301,-9999,9
6813,40575,20170401,-9999,9
6813,40575,20170501,-9999,9
6813,40575,20170601,-9999,9
6813,40575,20170701,-9999,9
6813,40575,20170801,-9999,9
6813,40575,20170901,-9999,9
6813,40575,20171001,-9999,9
6814,40577,20170101,-9999,9
6814,40577,20170201,-9999,9
6814,40577,20170301,-9999,9
6814,40577,20170401,-9999,9
6814,40577,20170501,-9999,9
6814,40577,20170601,-9999,9
6814,40577,20170701,-9999,9
6814,40577,20170801,-9999,9
6814,40577,20170901,-9999,9
6814,40577,20171001,-9999,9
6815,40585,20170101,-9999,9
6815,40585,20170201,-9999,9
6815,40585,20170301,-9999,9
6815,40585,20170401,-9999,9
6815,40585,20170501,-9999,9
6815,40585,20170601,-9999,9
6815,40585,20170701,-9999,9
6815,40585,20170801,-9999,9
6815,40585,20170901,-9999,9
6815,40585,20171001,-9999,9
6816,40595,20170101,-9999,9
6816,40595,20170201,-9999,9
6816,40595,20170301,-9999,9
6816,40595,20170401,-9999,9
6816,40595,20170501,-9999,9
6816,40595,20170601,-9999,9
6816,40595,20170701,-9999,9
6816,40595,20170801,-9999,9
6816,40595,20170901,-9999,9
6816,40595,20171001,-9999,9
6817,40599,20170101,-9999,9
6817,40599,20170201,-9999,9
6817,40599,20170301,-9999,9
6817,40599,20170401,-9999,9
6817,40599,20170501,-9999,9
6817,40599,20170601,-9999,9
6817,40599,20170701,-9999,9
6817,40599,20170801,-9999,9
6817,40599,20170901,-9999,9
6817,40599,20171001,-9999,9
6818,40601,20170101,-9999,9
6818,40601,20170201,-9999,9
6818,40601,20170301,-9999,9
6818,40601,20170401,-9999,9
6818,40601,20170501,-9999,9
6818,40601,20170601,-9999,9
6818,40601,20170701,-9999,9
6818,40601,20170801,-9999,9
6818,40601,20170901,-9999,9
6818,40601,20171001,-9999,9
6819,40603,20170101,-9999,9
6819,40603,20170201,-9999,9
6819,40603,20170301,-9999,9
6819,40603,20170401,-9999,9
6819,40603,20170501,-9999,9
6819,40603,20170601,-9999,9
6819,40603,20170701,-9999,9
6819,40603,20170801,-9999,9
6819,40603,20170901,-9999,9
6819,40603,20171001,-9999,9
6820,40607,20170101,-9999,9
6820,40607,20170201,-9999,9
6820,40607,20170301,-9999,9
6820,40607,20170401,-9999,9
6820,40607,20170501,-9999,9
6820,40607,20170601,-9999,9
6820,40607,20170701,-9999,9
6820,40607,20170801,-9999,9
6820,40607,20170901,-9999,9
6820,40607,20171001,-9999,9
6821,40609,20170101,15,0
6821,40609,20170201,22,0
6821,40609,20170301,45,0
6821,40609,20170401,30,0
6821,40609,20170501,20,0
6821,40609,20170601,0,0
6821,40609,20170701,0,0
6821,40609,20170801,0,0
6821,40609,20170901,0,0
6821,40609,20171001,0,0
6822,40613,20170101,-9999,9
6822,40613,20170201,-9999,9
6822,40613,20170301,-9999,9
6822,40613,20170401,-9999,9
6822,40613,20170501,-9999,9
6822,40613,20170601,-9999,9
6822,40613,20170701,-9999,9
6822,40613,20170801,-9999,9
6822,40613,20170901,-9999,9
6822,40613,20171001,-9999,9
6823,40623,20170101,27,0
6823,40623,20170201,37,0
6823,40623,20170301,53,0
6823,40623,20170401,62,0
6823,40623,20170501,37,0
6823,40623,20170601,0,0
6823,40623,20170701,0,0
6823,40623,20170801,0,0
6823,40623,20170901,0,0
6823,40623,20171001,0,0
6824,40631,20170101,-9999,9
6824,40631,20170201,-9999,9
6824,40631,20170301,-9999,9
6824,40631,20170401,-9999,9
6824,40631,20170501,-9999,9
6824,40631,20170601,-9999,9
6824,40631,20170701,-9999,9
6824,40631,20170801,-9999,9
6824,40631,20170901,-9999,9
6824,40631,20171001,-9999,9
6825,40639,20170101,52,0
6825,40639,20170201,61,0
6825,40639,20170301,102,0
6825,40639,20170401,90,0
6825,40639,20170501,84,0
6825,40639,20170601,0,0
6825,40639,20170701,0,0
6825,40639,20170801,0,0
6825,40639,20170901,0,0
6825,40639,20171001,0,0
6827,40645,20170101,-9999,9
6827,40645,20170201,-9999,9
6827,40645,20170301,-9999,9
6827,40645,20170401,-9999,9
6827,40645,20170501,-9999,9
6827,40645,20170601,-9999,9
6827,40645,20170701,-9999,9
6827,40645,20170801,-9999,9
6827,40645,20170901,-9999,9
6827,40645,20171001,-9999,9
6829,40651,20170101,47,0
6829,40651,20170201,79,0
6829,40651,20170301,78,0
6829,40651,20170401,61,0
6829,40651,20170501,57,0
6829,40651,20170601,-9999,9
6829,40651,20170701,-9999,9
6829,40651,20170801,-9999,9
6829,40651,20170901,-9999,9
6829,40651,20171001,-9999,9
6830,40653,20170101,-9999,9
6830,40653,20170201,-9999,9
6830,40653,20170301,-9999,9
6830,40653,20170401,-9999,9
6830,40653,20170501,-9999,9
6830,40653,20170601,-9999,9
6830,40653,20170701,-9999,9
6830,40653,20170801,-9999,9
6830,40653,20170901,-9999,9
6830,40653,20171001,-9999,9
6831,40657,20170101,-9999,9
6831,40657,20170201,-9999,9
6831,40671,20170301,71,0
6831,40657,20170401,-9999,9
6831,40657,20170501,-9999,9
6831,40657,20170601,-9999,9
6831,40657,20170701,-9999,9
6831,40657,20170801,-9999,9
6831,40657,20170901,-9999,9
6831,40657,20171001,-9999,9
6832,40659,20170101,-9999,9
6832,40659,20170201,-9999,9
6832,40659,20170301,-9999,9
6832,40659,20170401,-9999,9
6832,40659,20170501,-9999,9
6832,40659,20170601,-9999,9
6832,40659,20170701,-9999,9
6832,40659,20170801,-9999,9
6832,40659,20170901,-9999,9
6832,40659,20171001,-9999,9
6833,40661,20170101,27,0
6833,40661,20170201,33,0
6833,40661,20170301,49,0
6833,40661,20170401,40,0
6833,40661,20170501,34,0
6833,40661,20170601,0,0
6833,40661,20170701,0,0
6833,40661,20170801,0,0
6833,40661,20170901,0,0
6833,40661,20171001,0,0
6834,40675,20170101,29,0
6834,40675,20170201,43,0
6834,40665,20170301,-9999,9
6834,40675,20170401,52,0
6834,40675,20170501,10,0
6834,40675,20170601,0,0
6834,40675,20170701,0,0
6834,40675,20170801,0,0
6834,40665,20170901,-9999,9
6834,40675,20171001,0,0
6835,40667,20170101,30,0
6835,40667,20170201,-9999,9
6835,40667,20170301,-9999,9
6835,40667,20170401,70,0
6835,40667,20170501,50,0
6835,40667,20170601,0,0
6835,40667,20170701,0,0
6835,40667,20170801,0,0
6835,40667,20170901,0,0
6835,40667,20171001,-9999,9
6836,40671,20170101,-9999,9
6836,40671,20170201,-9999,9
6836,40671,20170301,71,0
6836,40671,20170401,-9999,9
6836,40671,20170501,-9999,9
6836,40671,20170601,-9999,9
6836,40671,20170701,-9999,9
6836,40671,20170801,-9999,9
6836,40671,20170901,-9999,9
6836,40671,20171001,-9999,9
6837,40673,20170101,-9999,9
6837,40673,20170201,-9999,9
6837,40673,20170301,-9999,9
6837,40673,20170401,-9999,9
6837,40673,20170501,-9999,9
6837,40673,20170601,-9999,9
6837,40673,20170701,-9999,9
6837,40673,20170801,-9999,9
6837,40673,20170901,-9999,9
6837,40673,20171001,-9999,9
6839,40681,20170101,-9999,9
6839,40681,20170201,-9999,9
6839,40681,20170301,80,0
6839,40681,20170401,-9999,9
6839,40681,20170501,90,0
6839,40681,20170601,0,0
6839,40681,20170701,0,0
6839,40681,20170801,0,0
6839,40681,20170901,0,0
6839,40681,20171001,0,0
6840,40683,20170101,45,0
6840,40683,20170201,58,0
6840,40683,20170301,70,0
6840,40683,20170401,80,0
6840,40683,20170501,77,0
6840,40683,20170601,0,0
6840,40683,20170701,0,0
6840,40683,20170801,0,0
6840,40683,20170901,0,0
6840,40683,20171001,0,0
6841,40685,20170101,-9999,9
6841,40685,20170201,-9999,9
6841,40685,20170301,-9999,9
6841,40685,20170401,-9999,9
6841,40685,20170501,-9999,9
6841,40685,20170601,-9999,9
6841,40685,20170701,-9999,9
6841,40685,20170801,-9999,9
6841,40685,20170901,-9999,9
6841,40685,20171001,-9999,9
6842,40687,20170101,-9999,9
6842,40687,20170201,-9999,9
6842,40687,20170301,-9999,9
6842,40687,20170401,-9999,9
6842,40687,20170501,-9999,9
6842,40687,20170601,-9999,9
6842,40687,20170701,-9999,9
6842,40687,20170801,-9999,9
6842,40687,20170901,-9999,9
6842,40687,20171001,-9999,9
6843,40689,20170101,-9999,9
6843,40689,20170201,72,0
6843,40689,20170301,91,0
6843,40689,20170401,106,0
6843,40689,20170501,71,0
6843,40689,20170601,0,0
6843,40689,20170701,0,0
6843,40689,20170801,0,0
6843,40689,20170901,0,0
6843,40689,20171001,0,0
6844,40695,20170101,-9999,9
6844,40695,20170201,-9999,9
6844,40695,20170301,-9999,9
6844,40695,20170401,-9999,9
6844,40695,20170501,-9999,9
6844,40695,20170601,-9999,9
6844,40695,20170701,-9999,9
6844,40695,20170801,-9999,9
6844,40695,20170901,-9999,9
6844,40695,20171001,-9999,9
6845,40701,20170101,-9999,9
6845,40701,20170201,-9999,9
6845,40701,20170301,-9999,9
6845,40701,20170401,-9999,9
6845,40701,20170501,-9999,9
6845,40701,20170601,-9999,9
6845,40701,20170701,-9999,9
6845,40701,20170801,-9999,9
6845,40701,20170901,-9999,9
6845,40701,20171001,-9999,9
6847,40705,20170101,48,0
6847,40705,20170201,51,0
6847,40705,20170301,66,0
6847,40705,20170401,65,0
6847,40705,20170501,64,0
6847,40705,20170601,0,0
6847,40705,20170701,0,0
6847,40705,20170801,0,0
6847,40705,20170901,0,0
6847,40705,20171001,0,0
6849,40709,20170101,-9999,9
6849,40709,20170201,-9999,9
6849,40709,20170301,-9999,9
6849,40709,20170401,-9999,9
6849,40709,20170501,-9999,9
6849,40709,20170601,-9999,9
6849,40709,20170701,-9999,9
6849,40709,20170801,-9999,9
6849,40709,20170901,-9999,9
6849,40709,20171001,-9999,9
6850,40715,20170101,-9999,9
6850,40715,20170201,-9999,9
6850,40715,20170301,-9999,9
6850,40715,20170401,-9999,9
6850,40715,20170501,-9999,9
6850,40715,20170601,-9999,9
6850,40715,20170701,-9999,9
6850,40715,20170801,-9999,9
6850,40715,20170901,-9999,9
6850,40715,20171001,-9999,9
6851,40721,20170101,-9999,9
6851,40721,20170201,-9999,9
6851,40721,20170301,-9999,9
6851,40721,20170401,-9999,9
6851,40721,20170501,-9999,9
6851,40721,20170601,-9999,9
6851,40721,20170701,-9999,9
6851,40721,20170801,-9999,9
6851,40721,20170901,-9999,9
6851,40721,20171001,-9999,9
6852,40723,20170101,-9999,9
6852,40723,20170201,-9999,9
6852,40723,20170301,-9999,9
6852,40723,20170401,-9999,9
6852,40723,20170501,-9999,9
6852,40723,20170601,-9999,9
6852,40723,20170701,-9999,9
6852,40723,20170801,-9999,9
6852,40723,20170901,-9999,9
6852,40723,20171001,-9999,9
6853,40725,20170101,-9999,9
6853,40725,20170201,-9999,9
6853,40725,20170301,-9999,9
6853,40725,20170401,-9999,9
6853,40725,20170501,-9999,9
6853,40725,20170601,-9999,9
6853,40725,20170701,-9999,9
6853,40725,20170801,-9999,9
6853,40725,20170901,-9999,9
6853,40725,20171001,-9999,9
6854,40727,20170101,38,0
6854,40727,20170201,52,0
6854,40727,20170301,71,0
6854,40727,20170401,72,0
6854,40727,20170501,48,0
6854,40727,20170601,0,0
6854,40727,20170701,0,0
6854,40727,20170801,0,0
6854,40727,20170901,0,0
6854,40727,20171001,0,0
6855,40729,20170101,-9999,9
6855,40729,20170201,-9999,9
6855,40729,20170301,-9999,9
6855,40729,20170401,-9999,9
6855,40729,20170501,-9999,9
6855,40729,20170601,-9999,9
6855,40729,20170701,-9999,9
6855,40729,20170801,-9999,9
6855,40729,20170901,-9999,9
6855,40729,20171001,-9999,9
6856,40733,20170101,-9999,9
6856,40733,20170201,-9999,9
6856,40733,20170301,-9999,9
6856,40733,20170401,-9999,9
6856,40733,20170501,-9999,9
6856,40733,20170601,-9999,9
6856,40733,20170701,-9999,9
6856,40733,20170801,-9999,9
6856,40733,20170901,-9999,9
6856,40733,20171001,-9999,9
6857,40735,20170101,-9999,9
6857,40735,20170201,-9999,9
6857,40735,20170301,-9999,9
6857,40735,20170401,-9999,9
6857,40735,20170501,-9999,9
6857,40735,20170601,-9999,9
6857,40735,20170701,-9999,9
6857,40735,20170801,-9999,9
6857,40735,20170901,-9999,9
6857,40735,20171001,-9999,9
6858,40737,20170101,-9999,9
6858,40737,20170201,-9999,9
6858,40737,20170301,-9999,9
6858,40737,20170401,-9999,9
6858,40737,20170501,-9999,9
6858,40737,20170601,-9999,9
6858,40737,20170701,-9999,9
6858,40737,20170801,-9999,9
6858,40737,20170901,-9999,9
6858,40737,20171001,-9999,9
6859,40747,20170101,-9999,9
6859,40747,20170201,-9999,9
6859,40747,20170301,-9999,9
6859,40747,20170401,-9999,9
6859,40747,20170501,-9999,9
6859,40747,20170601,-9999,9
6859,40747,20170701,-9999,9
6859,40747,20170801,-9999,9
6859,40747,20170901,-9999,9
6859,40747,20171001,-9999,9
6860,40753,20170101,-9999,9
6860,40753,20170201,-9999,9
6860,40753,20170301,-9999,9
6860,40753,20170401,-9999,9
6860,40753,20170501,-9999,9
6860,40753,20170601,0,0
6860,40753,20170701,0,0
6860,40753,20170801,0,0
6860,40753,20170901,0,0
6860,40753,20171001,0,0
6861,40755,20170101,-9999,9
6861,40755,20170201,-9999,9
6861,40755,20170301,-9999,9
6861,40755,20170401,-9999,9
6861,40755,20170501,-9999,9
6861,40755,20170601,-9999,9
6861,40755,20170701,-9999,9
6861,40755,20170801,-9999,9
6861,40755,20170901,-9999,9
6861,40755,20171001,-9999,9
6862,40757,20170101,-9999,9
6862,40757,20170201,-9999,9
6862,40757,20170301,-9999,9
6862,40757,20170401,-9999,9
6862,40757,20170501,-9999,9
6862,40757,20170601,-9999,9
6862,40757,20170701,-9999,9
6862,40757,20170801,-9999,9
6862,40757,20170901,-9999,9
6862,40757,20171001,-9999,9
6863,40765,20170101,-9999,9
6863,40765,20170201,-9999,9
6863,40765,20170301,-9999,9
6863,40765,20170401,-9999,9
6863,40765,20170501,-9999,9
6863,40765,20170601,-9999,9
6863,40765,20170701,-9999,9
6863,40765,20170801,-9999,9
6863,40765,20170901,-9999,9
6863,40765,20171001,-9999,9
6865,40769,20170101,-9999,9
6865,40769,20170201,-9999,9
6865,40769,20170301,-9999,9
6865,40769,20170401,-9999,9
6865,40769,20170501,-9999,9
6865,40769,20170601,-9999,9
6865,40769,20170701,-9999,9
6865,40769,20170801,-9999,9
6865,40769,20170901,-9999,9
6865,40769,20171001,-9999,9
6866,40775,20170101,40,0
6866,40775,20170201,56,0
6866,40775,20170301,-9999,9
6866,40775,20170401,68,0
6866,40775,20170501,58,0
6866,40775,20170601,0,0
6866,40775,20170701,0,0
6866,40775,20170801,0,0
6866,40775,20170901,0,0
6866,40775,20171001,0,0
6867,40779,20170101,-9999,9
6867,40779,20170201,-9999,9
6867,40779,20170301,-9999,9
6867,40779,20170401,-9999,9
6867,40779,20170501,-9999,9
6867,40779,20170601,-9999,9
6867,40779,20170701,-9999,9
6867,40779,20170801,-9999,9
6867,40779,20170901,-9999,9
6867,40779,20171001,-9999,9
6868,40781,20170101,-9999,9
6868,40781,20170201,-9999,9
6868,40781,20170301,-9999,9
6868,40781,20170401,-9999,9
6868,40781,20170501,-9999,9
6868,40781,20170601,-9999,9
6868,40781,20170701,-9999,9
6868,40781,20170801,-9999,9
6868,40781,20170901,-9999,9
6868,40781,20171001,-9999,9
6870,40787,20170101,-9999,9
6870,40787,20170201,-9999,9
6870,40787,20170301,-9999,9
6870,40787,20170401,-9999,9
6870,40787,20170501,-9999,9
6870,40787,20170601,-9999,9
6870,40787,20170701,-9999,9
6870,40787,20170801,-9999,9
6870,40787,20170901,-9999,9
6870,40787,20171001,-9999,9
6871,40789,20170101,-9999,9
6871,40789,20170201,-9999,9
6871,40789,20170301,-9999,9
6871,40789,20170401,-9999,9
6871,40789,20170501,-9999,9
6871,40789,20170601,-9999,9
6871,40789,20170701,-9999,9
6871,40789,20170801,-9999,9
6871,40789,20170901,-9999,9
6871,40789,20171001,-9999,9
6872,40791,20170101,-9999,9
6872,40791,20170201,-9999,9
6872,40791,20170301,-9999,9
6872,40791,20170401,-9999,9
6872,40791,20170501,-9999,9
6872,40791,20170601,-9999,9
6872,40791,20170701,-9999,9
6872,40791,20170801,-9999,9
6872,40791,20170901,-9999,9
6872,40791,20171001,-9999,9
6874,40801,20170101,-9999,9
6874,40801,20170201,-9999,9
6874,40801,20170301,-9999,9
6874,40801,20170401,-9999,9
6874,40801,20170501,-9999,9
6874,40801,20170601,-9999,9
6874,40801,20170701,-9999,9
6874,40801,20170801,-9999,9
6874,40801,20170901,-9999,9
6874,40801,20171001,-9999,9
6875,40803,20170101,-9999,9
6875,40803,20170201,-9999,9
6875,40803,20170301,-9999,9
6875,40803,20170401,-9999,9
6875,40803,20170501,-9999,9
6875,40803,20170601,-9999,9
6875,40803,20170701,-9999,9
6875,40803,20170801,-9999,9
6875,40803,20170901,-9999,9
6875,40803,20171001,-9999,9
6876,40805,20170101,-9999,9
6876,40805,20170201,-9999,9
6876,40805,20170301,-9999,9
6876,40805,20170401,-9999,9
6876,40805,20170501,-9999,9
6876,40805,20170601,-9999,9
6876,40805,20170701,-9999,9
6876,40805,20170801,-9999,9
6876,40805,20170901,-9999,9
6876,40805,20171001,-9999,9
6877,40807,20170101,46,0
6877,40807,20170201,67,0
6877,40807,20170301,73,0
6877,40807,20170401,72,0
6877,40807,20170501,50,0
6877,40807,20170601,0,0
6877,40807,20170701,0,0
6877,40807,20170801,0,0
6877,40807,20170901,0,0
6877,40807,20171001,0,0
6878,40809,20170101,-9999,9
6878,40809,20170201,-9999,9
6878,40809,20170301,-9999,9
6878,40809,20170401,-9999,9
6878,40809,20170501,-9999,9
6878,40809,20170601,-9999,9
6878,40809,20170701,-9999,9
6878,40809,20170801,-9999,9
6878,40809,20170901,-9999,9
6878,40809,20171001,-9999,9
6879,40811,20170101,54,0
6879,40811,20170201,68,0
6879,40811,20170301,90,0
6879,40811,20170401,90,0
6879,40811,20170501,101,0
6879,40811,20170601,0,0
6879,40811,20170701,0,0
6879,40811,20170801,0,0
6879,40811,20170901,0,0
6879,40811,20171001,0,0
6880,70891,20170101,-9999,9
6880,70891,20170201,-9999,9
6880,70891,20170301,-9999,9
6880,70891,20170401,-9999,9
6880,70891,20170501,-9999,9
6880,70891,20170601,-9999,9
6880,70891,20170701,-9999,9
6880,70891,20170801,-9999,9
6880,70891,20170901,-9999,9
6880,70891,20171001,-9999,9
6882,40819,20170101,-9999,9
6882,40819,20170201,-9999,9
6882,40819,20170301,-9999,9
6882,40819,20170401,-9999,9
6882,40819,20170501,-9999,9
6882,40819,20170601,-9999,9
6882,40819,20170701,-9999,9
6882,40819,20170801,-9999,9
6882,40819,20170901,-9999,9
6882,40819,20171001,-9999,9
6883,40821,20170101,-9999,9
6883,40821,20170201,-9999,9
6883,40821,20170301,-9999,9
6883,40821,20170401,-9999,9
6883,40821,20170501,-9999,9
6883,40821,20170601,-9999,9
6883,40821,20170701,-9999,9
6883,40821,20170801,-9999,9
6883,40821,20170901,-9999,9
6883,40821,20171001,-9999,9
6885,40833,20170101,47,0
6885,40833,20170201,64,0
6885,40833,20170301,78,0
6885,40833,20170401,73,0
6885,40833,20170501,81,0
6885,40833,20170601,0,0
6885,40833,20170701,0,0
6885,40833,20170801,0,0
6885,40833,20170901,0,0
6885,40833,20171001,0,0
6886,40841,20170101,-9999,9
6886,40841,20170201,-9999,9
6886,40841,20170301,-9999,9
6886,40841,20170401,-9999,9
6886,40841,20170501,-9999,9
6886,40841,20170601,-9999,9
6886,40841,20170701,-9999,9
6886,40841,20170801,-9999,9
6886,40841,20170901,-9999,9
6886,40841,20171001,-9999,9
6888,40847,20170101,-9999,9
6888,40847,20170201,-9999,9
6888,40847,20170301,-9999,9
6888,40847,20170401,-9999,9
6888,40847,20170501,-9999,9
6888,40847,20170601,-9999,9
6888,40847,20170701,-9999,9
6888,40847,20170801,-9999,9
6888,40847,20170901,-9999,9
6888,40847,20171001,-9999,9
6890,40853,20170101,46,0
6890,40853,20170201,69,0
6890,40853,20170301,87,0
6890,40853,20170401,86,0
6890,40853,20170501,85,0
6890,40853,20170601,0,0
6890,40853,20170701,0,0
6890,40853,20170801,0,0
6890,40853,20170901,0,0
6890,40853,20171001,0,0
6891,40857,20170101,-9999,9
6891,40857,20170201,-9999,9
6891,40857,20170301,-9999,9
6891,40857,20170401,-9999,9
6891,40857,20170501,-9999,9
6891,40857,20170601,-9999,9
6891,40857,20170701,-9999,9
6891,40857,20170801,-9999,9
6891,40857,20170901,-9999,9
6891,40857,20171001,-9999,9
6892,40859,20170101,-9999,9
6892,40859,20170201,-9999,9
6892,40859,20170301,-9999,9
