"STAID","SOUID","DATE","TG","Q_TG"
116,906180,20170201,20,0
116,906180,20170301,51,0
116,906180,20170401,110,0
116,906180,20170501,92,0
116,906180,20170601,148,0
116,906180,20170701,160,0
116,906180,20170801,193,0
116,906180,20170901,144,0
116,906180,20171001,133,0
117,906193,20170101,55,0
117,906193,20170201,8,0
117,906193,20170301,48,0
117,906193,20170401,124,0
117,906193,20170501,59,0
117,906193,20170601,124,0
117,906193,20170701,135,0
117,906193,20170801,186,0
117,906193,20170901,165,0
117,906193,20171001,142,0
118,906193,20170101,55,0
118,906193,20170201,8,0
118,906193,20170301,48,0
118,906193,20170401,124,0
118,906193,20170501,59,0
118,906193,20170601,124,0
118,906193,20170701,135,0
118,906193,20170801,186,0
118,906193,20170901,165,0
118,906193,20171001,142,0
119,906180,20170101,62,0
119,906180,20170201,20,0
119,906180,20170301,51,0
119,906180,20170401,110,0
119,906180,20170501,92,0
119,906180,20170601,148,0
119,906180,20170701,160,0
119,906180,20170801,193,0
119,906180,20170901,144,0
119,906180,20171001,133,0
120,903966,20170101,34,0
120,903966,20170201,63,0
120,903966,20170301,52,0
120,903966,20170401,95,0
120,903966,20170501,-9999,9
120,903966,20170601,134,0
120,903966,20170701,125,0
120,903966,20170801,145,0
120,903966,20170901,118,0
120,903966,20171001,126,0
121,452,20170101,39,0
121,452,20170201,68,0
121,452,20170301,58,0
121,452,20170401,88,0
121,452,20170501,115,0
121,452,20170601,155,0
121,452,20170701,126,0
121,452,20170801,149,0
121,452,20170901,129,0
121,452,20171001,133,0
122,456,20170101,59,0
122,456,20170201,73,0
122,456,20170301,57,0
122,456,20170401,84,0
122,456,20170501,116,0
122,456,20170601,140,0
122,456,20170701,118,0
122,456,20170801,144,0
122,456,20170901,140,0
122,456,20171001,108,0
123,903953,20170101,63,0
123,903953,20170201,93,0
123,903953,20170301,72,0
123,903953,20170401,102,0
123,903953,20170501,113,0
123,903953,20170601,139,0
123,903953,20170701,130,0
123,903953,20170801,145,0
123,903953,20170901,122,0
123,903953,20171001,136,0
124,847,20170101,-9999,9
124,847,20170201,-9999,9
124,847,20170301,-9999,9
124,847,20170401,-9999,9
124,847,20170501,-9999,9
124,847,20170601,-9999,9
124,847,20170701,-9999,9
124,847,20170801,-9999,9
124,847,20170901,-9999,9
124,847,20171001,-9999,9
126,848,20170101,-9999,9
126,848,20170201,-9999,9
126,848,20170301,-9999,9
126,848,20170401,-9999,9
126,848,20170501,-9999,9
126,848,20170601,-9999,9
126,848,20170701,-9999,9
126,848,20170801,-9999,9
126,848,20170901,-9999,9
126,848,20171001,-9999,9
128,849,20170101,-9999,9
128,849,20170201,-9999,9
128,849,20170301,-9999,9
128,849,20170401,-9999,9
128,849,20170501,-9999,9
128,849,20170601,-9999,9
128,849,20170701,-9999,9
128,849,20170801,-9999,9
128,849,20170901,-9999,9
128,849,20171001,-9999,9
130,940153,20170101,-9999,9
130,940153,20170201,8,0
130,940153,20170301,112,0
130,940153,20170401,131,0
130,940153,20170501,203,0
130,940153,20170601,177,0
130,940153,20170701,289,0
130,940153,20170801,286,0
130,940153,20170901,225,0
130,940153,20171001,202,0
132,940183,20170101,-9999,9
132,940183,20170201,48,0
132,940183,20170301,138,0
132,940183,20170401,147,0
132,940183,20170501,228,0
132,940183,20170601,184,0
132,940183,20170701,286,0
132,940183,20170801,286,0
132,940183,20170901,229,0
132,940183,20171001,222,0
137,940190,20170101,-9999,9
137,940190,20170201,102,0
137,940190,20170301,190,0
137,940190,20170401,171,0
137,940190,20170501,223,0
137,940190,20170601,229,0
137,940190,20170701,303,0
137,940190,20170801,305,0
137,940190,20170901,262,0
137,940190,20171001,252,0
138,940191,20170101,-9999,9
138,940190,20170201,102,0
138,940190,20170301,190,0
138,940190,20170401,171,0
138,940190,20170501,223,0
138,940190,20170601,229,0
138,940190,20170701,303,0
138,940190,20170801,305,0
138,940190,20170901,262,0
138,940190,20171001,252,0
139,855,20170101,-9999,9
139,855,20170201,-9999,9
139,855,20170301,-9999,9
139,855,20170401,-9999,9
139,855,20170501,-9999,9
139,855,20170601,-9999,9
139,855,20170701,-9999,9
139,855,20170801,-9999,9
139,855,20170901,-9999,9
139,855,20171001,-9999,9
142,940199,20170101,135,0
142,940199,20170201,136,0
142,940199,20170301,201,0
142,940199,20170401,258,0
142,940199,20170501,261,0
142,940199,20170601,301,0
142,940199,20170701,348,0
142,940199,20170801,365,0
142,940199,20170901,309,0
142,940199,20171001,295,0
143,940199,20170101,135,0
143,940199,20170201,136,0
143,940199,20170301,201,0
143,940199,20170401,258,0
143,940199,20170501,261,0
143,940199,20170601,301,0
143,940199,20170701,348,0
143,940199,20170801,365,0
143,940199,20170901,309,0
143,940199,20171001,295,0
160,517,20170101,58,0
160,517,20170201,34,0
160,517,20170301,56,0
160,517,20170401,92,0
160,517,20170501,106,0
160,517,20170601,155,0
160,517,20170701,160,0
160,517,20170801,175,0
160,517,20170901,149,0
160,517,20171001,141,0
161,517,20170101,58,0
161,517,20170201,34,0
161,517,20170301,56,0
161,517,20170401,92,0
161,517,20170501,106,0
161,517,20170601,155,0
161,517,20170701,160,0
161,517,20170801,175,0
161,517,20170901,149,0
161,517,20171001,141,0
162,521,20170101,5,0
162,521,20170201,34,0
162,521,20170301,63,0
162,521,20170401,108,0
162,521,20170501,117,0
162,521,20170601,166,0
162,521,20170701,161,0
162,521,20170801,178,0
162,521,20170901,147,0
162,521,20171001,141,0
163,529,20170101,24,0
163,529,20170201,24,0
163,529,20170301,48,0
163,529,20170401,107,0
163,529,20170501,107,0
163,529,20170601,137,0
163,529,20170701,159,0
163,529,20170801,179,0
163,529,20170901,129,0
163,529,20171001,134,0
164,529,20170101,24,0
164,529,20170201,24,0
164,529,20170301,48,0
164,529,20170401,107,0
164,529,20170501,107,0
164,529,20170601,137,0
164,529,20170701,159,0
164,529,20170801,179,0
164,529,20170901,129,0
164,529,20171001,134,0
165,537,20170101,2,0
165,537,20170201,52,0
165,537,20170301,69,0
165,537,20170401,107,0
165,537,20170501,110,0
165,537,20170601,185,0
165,537,20170701,167,0
165,537,20170801,186,0
165,537,20170901,163,0
165,537,20171001,152,0
166,537,20170101,2,0
166,537,20170201,52,0
166,537,20170301,69,0
166,537,20170401,107,0
166,537,20170501,110,0
166,537,20170601,185,0
166,537,20170701,167,0
166,537,20170801,186,0
166,537,20170901,163,0
166,537,20171001,152,0
167,541,20170101,-9999,9
167,541,20170201,-9999,9
167,541,20170301,-9999,9
167,541,20170401,-9999,9
167,541,20170501,-9999,9
167,541,20170601,-9999,9
167,541,20170701,-9999,9
167,541,20170801,-9999,9
167,541,20170901,-9999,9
167,541,20171001,-9999,9
168,545,20170101,-13,0
168,545,20170201,41,0
168,545,20170301,65,0
168,545,20170401,114,0
168,545,20170501,107,0
168,545,20170601,199,0
168,545,20170701,151,0
168,545,20170801,177,0
168,545,20170901,156,0
168,545,20171001,141,0
169,862,20170101,-9999,9
169,862,20170201,-9999,9
169,862,20170301,-9999,9
169,862,20170401,-9999,9
169,862,20170501,-9999,9
169,862,20170601,-9999,9
169,862,20170701,-9999,9
169,862,20170801,-9999,9
169,862,20170901,-9999,9
169,862,20171001,-9999,9
173,5249,20170101,-9999,9
173,5249,20170201,-9999,9
173,5249,20170301,-9999,9
173,5249,20170401,-9999,9
173,5249,20170501,-9999,9
173,5249,20170601,-9999,9
173,5249,20170701,-9999,9
173,5249,20170801,-9999,9
173,5249,20170901,-9999,9
173,5249,20171001,-9999,9
174,916320,20170101,85,0
174,916320,20170201,117,0
174,916320,20170301,142,0
174,916320,20170401,153,0
174,916320,20170501,152,0
174,916320,20170601,213,0
174,916320,20170701,258,0
174,916320,20170801,285,0
174,916320,20170901,260,0
174,916320,20171001,187,0
175,916560,20170101,73,0
175,916560,20170201,-9999,9
175,916560,20170301,136,0
175,916560,20170401,143,0
175,916560,20170501,154,0
175,916560,20170601,208,0
175,916560,20170701,237,0
175,916560,20170801,300,0
175,916560,20170901,293,0
175,916560,20171001,198,0
176,916239,20170101,-9999,9
176,916239,20170201,129,0
176,916239,20170301,134,0
176,916239,20170401,132,0
176,916239,20170501,145,0
176,916239,20170601,220,0
176,916239,20170701,231,0
176,916239,20170801,310,0
176,916239,20170901,248,0
176,916239,20171001,183,0
177,861,20170101,-9999,9
177,861,20170201,-9999,9
177,861,20170301,-9999,9
177,861,20170401,-9999,9
177,861,20170501,-9999,9
177,861,20170601,-9999,9
177,861,20170701,-9999,9
177,861,20170801,-9999,9
177,861,20170901,-9999,9
177,861,20171001,-9999,9
179,577,20170101,-42,0
179,577,20170201,-89,0
179,577,20170301,-58,0
179,577,20170401,-108,0
179,577,20170501,-13,0
179,577,20170601,-8,0
179,577,20170701,43,0
179,577,20170801,57,0
179,577,20170901,43,0
179,577,20171001,79,0
183,9694,20170101,-20,0
183,9694,20170201,-12,0
183,9694,20170301,13,0
183,9694,20170401,59,0
183,9694,20170501,64,0
183,9694,20170601,111,0
183,9694,20170701,183,0
183,9694,20170801,164,0
183,9694,20170901,109,0
183,9694,20171001,107,0
185,9503,20170101,-68,0
185,9503,20170201,-148,0
185,9503,20170301,-112,0
185,9503,20170401,-57,0
185,9503,20170501,-5,0
185,9503,20170601,4,0
185,9503,20170701,155,0
185,9503,20170801,95,0
185,9503,20170901,46,0
185,9503,20171001,31,0
186,580,20170101,-97,0
186,580,20170201,-133,0
186,580,20170301,-140,0
186,580,20170401,-190,0
186,580,20170501,-20,0
186,580,20170601,19,0
186,580,20170701,60,0
186,580,20170801,66,0
186,580,20170901,34,0
186,580,20171001,26,0
187,583,20170101,-53,0
187,583,20170201,-120,0
187,583,20170301,-76,0
187,583,20170401,-181,0
187,583,20170501,-40,0
187,583,20170601,-25,0
187,583,20170701,9,0
187,583,20170801,35,0
187,583,20170901,-9999,9
187,583,20171001,21,0
188,586,20170101,-9999,9
188,586,20170201,-9999,9
188,586,20170301,-9999,9
188,586,20170401,-9999,9
188,586,20170501,-9999,9
188,586,20170601,-9999,9
188,586,20170701,-9999,9
188,586,20170801,-9999,9
188,586,20170901,-9999,9
188,586,20171001,-9999,9
189,589,20170101,-45,0
189,589,20170201,8,0
189,589,20170301,-20,0
189,589,20170401,-37,0
189,589,20170501,28,0
189,589,20170601,13,0
189,589,20170701,67,0
189,589,20170801,54,0
189,589,20170901,77,0
189,589,20171001,83,0
190,5496,20170101,-90,0
190,5496,20170201,-181,0
190,5496,20170301,-162,0
190,5496,20170401,-35,0
190,5496,20170501,14,0
190,5496,20170601,25,0
190,5496,20170701,188,0
190,5496,20170801,107,0
190,5496,20170901,54,0
190,5496,20171001,18,0
191,901233,20170101,-24,0
191,901233,20170201,-106,0
191,901233,20170301,-4,0
191,901233,20170401,45,0
191,901233,20170501,31,0
191,901233,20170601,44,0
191,901233,20170701,155,0
191,901233,20170801,133,0
191,901233,20170901,102,0
191,901233,20171001,70,0
192,598,20170101,48,0
192,598,20170201,14,0
192,598,20170301,23,0
192,598,20170401,57,0
192,598,20170501,83,0
192,598,20170601,127,0
192,598,20170701,185,0
192,598,20170801,170,0
192,598,20170901,151,0
192,598,20171001,129,0
193,601,20170101,11,0
193,601,20170201,-3,0
193,601,20170301,22,0
193,601,20170401,59,0
193,601,20170501,77,0
193,601,20170601,121,0
193,601,20170701,204,0
193,601,20170801,161,0
193,601,20170901,125,0
193,601,20171001,113,0
194,604,20170101,45,0
194,604,20170201,30,0
194,604,20170301,41,0
194,604,20170401,70,0
194,604,20170501,88,0
194,604,20170601,101,0
194,604,20170701,131,0
194,604,20170801,158,0
194,604,20170901,127,0
194,604,20171001,127,0
195,607,20170101,-14,0
195,607,20170201,-42,0
195,901098,20170301,-17,0
195,607,20170401,-27,0
195,607,20170501,24,0
195,607,20170601,29,0
195,607,20170701,88,0
195,607,20170801,96,0
195,607,20170901,74,0
195,607,20171001,51,0
196,5501,20170101,-33,0
196,5501,20170201,-108,0
196,5501,20170301,-1,0
196,5501,20170401,65,0
196,5501,20170501,58,0
196,5501,20170601,113,0
196,5501,20170701,179,0
196,5501,20170801,147,0
196,5501,20170901,110,0
196,5501,20171001,106,0
197,9430,20170101,-6,0
197,9430,20170201,-33,0
197,9430,20170301,-2,0
197,9430,20170401,68,0
197,9430,20170501,66,0
197,9430,20170601,95,0
197,9430,20170701,150,0
197,9430,20170801,120,0
197,9430,20170901,106,0
197,9430,20171001,118,0
199,13968,20170101,-9999,9
199,13968,20170201,-9999,9
199,13968,20170301,-9999,9
199,13968,20170401,-9999,9
199,13968,20170501,-9999,9
199,13968,20170601,-9999,9
199,13968,20170701,-9999,9
199,13968,20170801,-9999,9
199,13968,20170901,-9999,9
199,13968,20171001,-9999,9
200,926629,20170101,20,0
200,926629,20170201,-40,0
200,926629,20170301,48,0
200,926629,20170401,139,0
200,926629,20170501,61,0
200,926629,20170601,138,0
200,926629,20170701,165,0
200,926629,20170801,202,0
200,926629,20170901,165,0
200,926629,20171001,63,0
201,926509,20170101,54,0
201,926509,20170201,-39,0
201,926509,20170301,37,0
201,926509,20170401,103,0
201,926509,20170501,70,0
201,926509,20170601,126,0
201,926509,20170701,153,0
201,926509,20170801,197,0
201,926509,20170901,174,0
201,926509,20171001,95,0
202,926730,20170101,13,0
202,926730,20170201,-54,0
202,926730,20170301,48,0
202,926730,20170401,130,0
202,926730,20170501,60,0
202,926730,20170601,128,0
202,926730,20170701,185,0
202,926730,20170801,209,0
202,926730,20170901,155,0
202,926730,20171001,63,0
203,633,20170101,-42,0
203,633,20170201,13,0
203,633,20170301,48,0
203,633,20170401,103,0
203,633,20170501,91,0
203,633,20170601,214,0
203,633,20170701,141,0
203,633,20170801,186,0
203,633,20170901,138,0
203,633,20171001,108,0
204,912295,20170101,5,0
204,912295,20170201,-42,0
204,912295,20170301,59,0
204,912295,20170401,130,0
204,912295,20170501,60,0
204,912295,20170601,142,0
204,912295,20170701,178,0
204,912295,20170801,232,0
204,912295,20170901,163,0
204,912295,20171001,58,0
205,912135,20170101,48,0
205,912135,20170201,-26,0
205,912135,20170301,43,0
205,912135,20170401,141,0
205,912135,20170501,68,0
205,912135,20170601,138,0
205,912135,20170701,155,0
205,912135,20170801,205,0
205,912135,20170901,164,0
205,912135,20171001,123,0
206,912345,20170101,16,0
206,912345,20170201,-35,0
206,912345,20170301,70,0
206,912345,20170401,158,0
206,912345,20170501,79,0
206,912345,20170601,150,0
206,912345,20170701,178,0
206,912345,20170801,270,0
206,912345,20170901,190,0
206,912345,20171001,111,0
207,912580,20170101,-28,0
207,912580,20170201,-13,0
207,912580,20170301,75,0
207,912580,20170401,137,0
207,912580,20170501,75,0
207,912580,20170601,169,0
207,912580,20170701,192,0
207,912580,20170801,268,0
207,912580,20170901,200,0
207,912580,20171001,87,0
208,912205,20170101,29,0
208,912205,20170201,-6,0
208,912205,20170301,64,0
208,912205,20170401,141,0
208,912205,20170501,96,0
208,912205,20170601,148,0
208,912205,20170701,158,0
208,912205,20170801,234,0
208,912205,20170901,156,0
208,912205,20171001,123,0
209,912375,20170101,18,0
209,912375,20170201,-36,0
209,912375,20170301,66,0
209,912375,20170401,151,0
209,912375,20170501,97,0
209,912375,20170601,158,0
209,912375,20170701,186,0
209,912375,20170801,272,0
209,912375,20170901,199,0
209,912375,20171001,93,0
210,912424,20170101,-1,0
210,912424,20170201,-14,0
210,912424,20170301,86,0
210,912424,20170401,162,0
210,912424,20170501,113,0
210,912424,20170601,168,0
210,912424,20170701,182,0
210,912424,20170801,275,0
210,912424,20170901,189,0
210,912424,20171001,113,0
211,863,20170101,-9999,9
211,863,20170201,-9999,9
211,863,20170301,-9999,9
211,863,20170401,-9999,9
211,863,20170501,-9999,9
211,863,20170601,-9999,9
211,863,20170701,-9999,9
211,863,20170801,-9999,9
211,863,20170901,-9999,9
211,863,20171001,-9999,9
212,864,20170101,-9999,9
212,864,20170201,-9999,9
212,864,20170301,-9999,9
212,864,20170401,-9999,9
212,864,20170501,-9999,9
212,864,20170601,-9999,9
212,864,20170701,-9999,9
212,864,20170801,-9999,9
212,864,20170901,-9999,9
212,864,20171001,-9999,9
213,865,20170101,-9999,9
213,865,20170201,-9999,9
213,865,20170301,-9999,9
213,865,20170401,-9999,9
213,865,20170501,-9999,9
213,865,20170601,-9999,9
213,865,20170701,-9999,9
213,865,20170801,-9999,9
213,865,20170901,-9999,9
213,865,20171001,-9999,9
214,866,20170101,-9999,9
214,866,20170201,-9999,9
214,866,20170301,-9999,9
214,866,20170401,-9999,9
214,866,20170501,-9999,9
214,866,20170601,-9999,9
214,866,20170701,-9999,9
214,866,20170801,-9999,9
214,866,20170901,-9999,9
214,866,20171001,-9999,9
215,867,20170101,-9999,9
215,867,20170201,-9999,9
215,867,20170301,-9999,9
215,867,20170401,-9999,9
215,867,20170501,-9999,9
215,867,20170601,-9999,9
215,867,20170701,-9999,9
215,867,20170801,-9999,9
215,867,20170901,-9999,9
215,867,20171001,-9999,9
216,868,20170101,-9999,9
216,868,20170201,-9999,9
216,868,20170301,-9999,9
216,868,20170401,-9999,9
216,868,20170501,-9999,9
216,868,20170601,-9999,9
216,868,20170701,-9999,9
216,868,20170801,-9999,9
216,868,20170901,-9999,9
216,868,20171001,-9999,9
217,915200,20170101,-36,0
217,915200,20170201,33,0
217,915200,20170301,96,0
217,915200,20170401,139,0
217,915200,20170501,147,0
217,915200,20170601,217,0
217,915200,20170701,245,0
217,915200,20170801,284,0
217,915200,20170901,252,0
217,915200,20171001,110,0
218,870,20170101,-9999,9
218,870,20170201,-9999,9
218,870,20170301,-9999,9
218,870,20170401,-9999,9
218,870,20170501,-9999,9
218,870,20170601,-9999,9
218,870,20170701,-9999,9
218,870,20170801,-9999,9
218,870,20170901,-9999,9
218,870,20171001,-9999,9
219,915420,20170101,-4,0
219,915420,20170201,-67,0
219,915420,20170301,101,0
219,915420,20170401,108,0
219,915420,20170501,138,0
219,915420,20170601,220,0
219,915420,20170701,280,0
219,915420,20170801,237,0
219,915420,20170901,204,0
219,915420,20171001,93,0
220,915350,20170101,0,0
220,915350,20170201,-49,0
220,915350,20170301,85,0
220,915350,20170401,118,0
220,915350,20170501,149,0
220,915350,20170601,231,0
220,915350,20170701,276,0
220,915350,20170801,255,0
220,915350,20170901,207,0
220,915350,20171001,106,0
221,915460,20170101,-19,0
221,915460,20170201,-33,0
221,915460,20170301,118,0
221,915460,20170401,110,0
221,915460,20170501,155,0
221,915460,20170601,236,0
221,915460,20170701,318,0
221,915460,20170801,243,0
221,915460,20170901,218,0
221,915460,20171001,118,0
222,915120,20170101,-99,0
222,915120,20170201,-4,0
222,915120,20170301,107,0
222,915120,20170401,116,0
222,915120,20170501,133,0
222,915120,20170601,204,0
222,915120,20170701,227,0
222,915120,20170801,263,0
222,915120,20170901,215,0
222,915120,20171001,82,0
223,915410,20170101,-11,0
223,915410,20170201,-13,0
223,915410,20170301,100,0
223,915410,20170401,136,0
223,915410,20170501,138,0
223,915410,20170601,244,0
223,915410,20170701,288,0
223,915410,20170801,281,0
223,915410,20170901,243,0
223,915410,20171001,133,0
224,876,20170101,-9999,9
224,876,20170201,-9999,9
224,876,20170301,-9999,9
224,876,20170401,-9999,9
224,876,20170501,-9999,9
224,876,20170601,-9999,9
224,876,20170701,-9999,9
224,876,20170801,-9999,9
224,876,20170901,-9999,9
224,876,20171001,-9999,9
225,877,20170101,-9999,9
225,877,20170201,-9999,9
225,877,20170301,-9999,9
225,877,20170401,-9999,9
225,877,20170501,-9999,9
225,877,20170601,-9999,9
225,877,20170701,-9999,9
225,877,20170801,-9999,9
225,877,20170901,-9999,9
225,877,20171001,-9999,9
226,915280,20170101,-87,0
226,915280,20170201,-74,0
226,915280,20170301,-32,0
226,915280,20170401,-16,0
226,915280,20170501,21,0
226,915280,20170601,66,0
226,915280,20170701,130,0
226,915280,20170801,128,0
226,915280,20170901,86,0
226,915280,20171001,-3,0
227,911858,20170101,-52,0
227,911858,20170201,-1,0
227,911858,20170301,76,0
227,911858,20170401,165,0
227,911858,20170501,119,0
227,911858,20170601,224,0
227,911858,20170701,223,0
227,911858,20170801,273,0
227,911858,20170901,227,0
227,911858,20171001,120,0
228,705,20170101,-34,0
228,705,20170201,24,0
228,705,20170301,55,0
228,705,20170401,149,0
228,705,20170501,140,0
228,705,20170601,236,0
228,705,20170701,203,0
228,705,20170801,280,0
228,705,20170901,186,0
228,705,20171001,106,0
229,879,20170101,52,0
229,879,20170201,137,0
229,879,20170301,103,0
229,879,20170401,146,0
229,879,20170501,147,0
229,879,20170601,260,0
229,879,20170701,224,0
229,879,20170801,242,0
229,879,20170901,266,0
229,879,20171001,242,0
230,1000,20170101,17,0
230,1000,20170201,81,0
230,1000,20170301,106,0
230,1000,20170401,126,0
230,1000,20170501,119,0
230,1000,20170601,252,0
230,1000,20170701,188,0
230,1000,20170801,265,0
230,1000,20170901,225,0
230,1000,20171001,217,0
231,880,20170101,126,0
231,880,20170201,128,0
231,880,20170301,155,0
231,880,20170401,193,0
231,880,20170501,184,0
231,880,20170601,229,0
231,880,20170701,232,0
231,880,20170801,282,0
231,880,20170901,254,0
231,880,20171001,216,0
232,881,20170101,33,0
232,881,20170201,8,0
232,881,20170301,42,0
232,881,20170401,6,0
232,881,20170501,18,0
232,881,20170601,146,0
232,881,20170701,70,0
232,881,20170801,180,0
232,881,20170901,126,0
232,881,20171001,134,0
