"STAID","SOUID","DATE","RR","Q_RR"
4799,30678,20170101,-9999,9
4799,30678,20170201,-9999,9
4799,30678,20170301,-9999,9
4799,30678,20170401,-9999,9
4799,30678,20170501,-9999,9
4799,30678,20170601,-9999,9
4799,30678,20170701,-9999,9
4799,30678,20170801,-9999,9
4799,30678,20170901,-9999,9
4799,30678,20171001,-9999,9
4800,31470,20170101,29,0
4800,31470,20170201,0,0
4800,31470,20170301,0,0
4800,31470,20170401,0,0
4800,31470,20170501,0,0
4800,31470,20170601,0,0
4800,31470,20170701,15,0
4800,31470,20170801,3,0
4800,31470,20170901,0,0
4800,30690,20171001,-9999,9
4801,30702,20170101,3,0
4801,30702,20170201,0,0
4801,30702,20170301,17,0
4801,30702,20170401,0,0
4801,30702,20170501,11,0
4801,30702,20170601,0,0
4801,30702,20170701,135,0
4801,30702,20170801,102,0
4801,30702,20170901,202,0
4801,910582,20171001,1,0
4802,21582,20170101,0,0
4802,21582,20170201,0,0
4802,21582,20170301,59,0
4802,21582,20170401,0,0
4802,21582,20170501,234,0
4802,21582,20170601,0,0
4802,21582,20170701,10,0
4802,21582,20170801,50,0
4802,21582,20170901,169,0
4802,30714,20171001,-9999,9
4803,30726,20170101,0,0
4803,30726,20170201,3,0
4803,30726,20170301,5,0
4803,30726,20170401,7,0
4803,30726,20170501,49,0
4803,30726,20170601,0,0
4803,30726,20170701,30,0
4803,30726,20170801,48,0
4803,30726,20170901,3,0
4803,30726,20171001,-9999,9
4804,30738,20170101,0,0
4804,30738,20170201,2,0
4804,30738,20170301,225,0
4804,30738,20170401,45,0
4804,30738,20170501,35,0
4804,30738,20170601,0,0
4804,30738,20170701,48,0
4804,30738,20170801,55,0
4804,30738,20170901,74,0
4804,910796,20171001,11,0
4805,30738,20170101,0,0
4805,30738,20170201,2,0
4805,30738,20170301,225,0
4805,30738,20170401,45,0
4805,30738,20170501,35,0
4805,30738,20170601,0,0
4805,30738,20170701,48,0
4805,30738,20170801,55,0
4805,30738,20170901,74,0
4805,910796,20171001,11,0
4806,30762,20170101,-9999,9
4806,30762,20170201,-9999,9
4806,30762,20170301,-9999,9
4806,30762,20170401,-9999,9
4806,30762,20170501,-9999,9
4806,30762,20170601,-9999,9
4806,30762,20170701,-9999,9
4806,30762,20170801,-9999,9
4806,30762,20170901,-9999,9
4806,30762,20171001,-9999,9
4808,30786,20170101,2,0
4808,30786,20170201,0,0
4808,30786,20170301,5,0
4808,30786,20170401,3,0
4808,30786,20170501,0,0
4808,30786,20170601,0,0
4808,30786,20170701,67,0
4808,30786,20170801,7,0
4808,30786,20170901,4,0
4808,30786,20171001,-9999,9
4809,30798,20170101,-9999,9
4809,30798,20170201,-9999,9
4809,30798,20170301,-9999,9
4809,30798,20170401,-9999,9
4809,30798,20170501,-9999,9
4809,30798,20170601,-9999,9
4809,30798,20170701,-9999,9
4809,30798,20170801,-9999,9
4809,30798,20170901,-9999,9
4809,30798,20171001,-9999,9
4810,30810,20170101,-9999,9
4810,30810,20170201,-9999,9
4810,30810,20170301,-9999,9
4810,30810,20170401,-9999,9
4810,30810,20170501,-9999,9
4810,30810,20170601,-9999,9
4810,30810,20170701,-9999,9
4810,30810,20170801,-9999,9
4810,30810,20170901,-9999,9
4810,30810,20171001,-9999,9
4811,30822,20170101,-9999,9
4811,30822,20170201,-9999,9
4811,30822,20170301,-9999,9
4811,30822,20170401,-9999,9
4811,30822,20170501,-9999,9
4811,30822,20170601,-9999,9
4811,30822,20170701,-9999,9
4811,30822,20170801,-9999,9
4811,30822,20170901,-9999,9
4811,30822,20171001,-9999,9
4812,30834,20170101,-9999,9
4812,30834,20170201,-9999,9
4812,30834,20170301,-9999,9
4812,30834,20170401,-9999,9
4812,30834,20170501,-9999,9
4812,30834,20170601,-9999,9
4812,30834,20170701,-9999,9
4812,30834,20170801,-9999,9
4812,30834,20170901,-9999,9
4812,30834,20171001,-9999,9
4813,31782,20170101,0,0
4813,31782,20170201,2,0
4813,31782,20170301,66,0
4813,31782,20170401,0,0
4813,31782,20170501,125,0
4813,31782,20170601,0,0
4813,31782,20170701,19,0
4813,31782,20170801,27,0
4813,31782,20170901,201,0
4813,30846,20171001,-9999,9
4814,30858,20170101,-9999,9
4814,30858,20170201,-9999,9
4814,30858,20170301,-9999,9
4814,30858,20170401,-9999,9
4814,30858,20170501,-9999,9
4814,30858,20170601,-9999,9
4814,30858,20170701,-9999,9
4814,30858,20170801,-9999,9
4814,30858,20170901,-9999,9
4814,30858,20171001,-9999,9
4815,30870,20170101,7,0
4815,30870,20170201,0,0
4815,30870,20170301,28,0
4815,30870,20170401,104,0
4815,30870,20170501,0,0
4815,30870,20170601,0,0
4815,30870,20170701,19,0
4815,30870,20170801,124,0
4815,30870,20170901,0,0
4815,910249,20171001,12,0
4816,30882,20170101,-9999,9
4816,30882,20170201,-9999,9
4816,30882,20170301,-9999,9
4816,30882,20170401,-9999,9
4816,30882,20170501,-9999,9
4816,30882,20170601,-9999,9
4816,30882,20170701,-9999,9
4816,30882,20170801,-9999,9
4816,30882,20170901,-9999,9
4816,30882,20171001,-9999,9
4817,30894,20170101,-9999,9
4817,30894,20170201,-9999,9
4817,30894,20170301,-9999,9
4817,30894,20170401,-9999,9
4817,30894,20170501,-9999,9
4817,30894,20170601,-9999,9
4817,30894,20170701,-9999,9
4817,30894,20170801,-9999,9
4817,30894,20170901,-9999,9
4817,30894,20171001,-9999,9
4818,30906,20170101,54,0
4818,30906,20170201,0,0
4818,30906,20170301,20,0
4818,30906,20170401,26,0
4818,30906,20170501,0,0
4818,30906,20170601,0,0
4818,30906,20170701,2,0
4818,30906,20170801,3,0
4818,30906,20170901,0,0
4818,910042,20171001,40,0
4819,30918,20170101,0,0
4819,30918,20170201,6,0
4819,30918,20170301,49,0
4819,30918,20170401,0,0
4819,30918,20170501,163,0
4819,30918,20170601,116,0
4819,30918,20170701,32,0
4819,30918,20170801,1,0
4819,30918,20170901,239,0
4819,30918,20171001,-9999,9
4820,30930,20170101,24,0
4820,30930,20170201,0,0
4820,30930,20170301,45,0
4820,30930,20170401,58,0
4820,30930,20170501,0,0
4820,30930,20170601,0,0
4820,30930,20170701,15,0
4820,30930,20170801,6,0
4820,30930,20170901,0,0
4820,910161,20171001,3,0
4821,24330,20170101,0,0
4821,24330,20170201,2,0
4821,24330,20170301,196,0
4821,24330,20170401,0,0
4821,24330,20170501,270,0
4821,24330,20170601,0,0
4821,24330,20170701,56,0
4821,24330,20170801,212,0
4821,24330,20170901,12,0
4821,30942,20171001,-9999,9
4822,30954,20170101,-9999,9
4822,30954,20170201,-9999,9
4822,30954,20170301,-9999,9
4822,30954,20170401,-9999,9
4822,30954,20170501,-9999,9
4822,30954,20170601,-9999,9
4822,30954,20170701,-9999,9
4822,30954,20170801,-9999,9
4822,30954,20170901,-9999,9
4822,30954,20171001,-9999,9
4823,30966,20170101,-9999,9
4823,30966,20170201,-9999,9
4823,30966,20170301,-9999,9
4823,30966,20170401,-9999,9
4823,30966,20170501,-9999,9
4823,30966,20170601,-9999,9
4823,30966,20170701,-9999,9
4823,30966,20170801,-9999,9
4823,30966,20170901,-9999,9
4823,30966,20171001,-9999,9
4825,30990,20170101,23,0
4825,30990,20170201,13,0
4825,30990,20170301,14,0
4825,30990,20170401,0,0
4825,30990,20170501,81,0
4825,30990,20170601,0,0
4825,30990,20170701,66,0
4825,30990,20170801,78,0
4825,30990,20170901,30,0
4825,910519,20171001,9,0
4826,25914,20170101,0,0
4826,25914,20170201,7,0
4826,25914,20170301,57,0
4826,25914,20170401,0,0
4826,25914,20170501,132,0
4826,25914,20170601,1,0
4826,25914,20170701,13,0
4826,25914,20170801,45,0
4826,25914,20170901,294,0
4826,31002,20171001,-9999,9
4827,32130,20170101,5,0
4827,32130,20170201,0,0
4827,32130,20170301,8,0
4827,32130,20170401,0,0
4827,32130,20170501,0,0
4827,32130,20170601,0,0
4827,32130,20170701,17,0
4827,32130,20170801,11,0
4827,32130,20170901,0,0
4827,31014,20171001,-9999,9
4828,31026,20170101,8,0
4828,31026,20170201,0,0
4828,31026,20170301,24,0
4828,31026,20170401,125,0
4828,31026,20170501,0,0
4828,31026,20170601,0,0
4828,31026,20170701,44,0
4828,31026,20170801,20,0
4828,31026,20170901,0,0
4828,31026,20171001,-9999,9
4829,31038,20170101,-9999,9
4829,31038,20170201,-9999,9
4829,31038,20170301,-9999,9
4829,31038,20170401,-9999,9
4829,31038,20170501,-9999,9
4829,31038,20170601,-9999,9
4829,31038,20170701,-9999,9
4829,31038,20170801,-9999,9
4829,31038,20170901,-9999,9
4829,31038,20171001,-9999,9
4830,31050,20170101,43,0
4830,31050,20170201,0,0
4830,31050,20170301,9,0
4830,31050,20170401,71,0
4830,31050,20170501,0,0
4830,31050,20170601,0,0
4830,31050,20170701,6,0
4830,31050,20170801,2,0
4830,31050,20170901,5,0
4830,31050,20171001,-9999,9
4831,31062,20170101,9,0
4831,31062,20170201,0,0
4831,31062,20170301,13,0
4831,31062,20170401,18,0
4831,31062,20170501,0,0
4831,31062,20170601,0,0
4831,31062,20170701,63,0
4831,31062,20170801,8,0
4831,31062,20170901,14,0
4831,31062,20171001,-9999,9
4832,22878,20170101,23,0
4832,22878,20170201,0,0
4832,22878,20170301,0,0
4832,22878,20170401,1,0
4832,22878,20170501,0,0
4832,22878,20170601,0,0
4832,22878,20170701,6,0
4832,22878,20170801,2,0
4832,22878,20170901,2,0
4832,31074,20171001,-9999,9
4833,31254,20170101,31,0
4833,31254,20170201,0,0
4833,31254,20170301,3,0
4833,31254,20170401,13,0
4833,31254,20170501,0,0
4833,31254,20170601,0,0
4833,31254,20170701,39,0
4833,31254,20170801,52,0
4833,31254,20170901,0,0
4833,31086,20171001,-9999,9
4834,31098,20170101,3,0
4834,31098,20170201,0,0
4834,31098,20170301,28,0
4834,31098,20170401,0,0
4834,31098,20170501,0,0
4834,31098,20170601,0,0
4834,31098,20170701,62,0
4834,31098,20170801,159,0
4834,31098,20170901,132,0
4834,31098,20171001,-9999,9
4835,31110,20170101,-9999,9
4835,31110,20170201,-9999,9
4835,31110,20170301,-9999,9
4835,31110,20170401,-9999,9
4835,31110,20170501,-9999,9
4835,31110,20170601,-9999,9
4835,31110,20170701,-9999,9
4835,31110,20170801,-9999,9
4835,31110,20170901,-9999,9
4835,31110,20171001,-9999,9
4836,31122,20170101,15,0
4836,31122,20170201,2,0
4836,31122,20170301,1,0
4836,31122,20170401,31,0
4836,31122,20170501,0,0
4836,31122,20170601,0,0
4836,31122,20170701,9,0
4836,31122,20170801,0,0
4836,31122,20170901,3,0
4836,31122,20171001,-9999,9
4837,31134,20170101,0,0
4837,31134,20170201,0,0
4837,31134,20170301,46,0
4837,31134,20170401,1,0
4837,31134,20170501,398,0
4837,31134,20170601,0,0
4837,31134,20170701,30,0
4837,31134,20170801,100,0
4837,31134,20170901,16,0
4837,31134,20171001,-9999,9
4838,31146,20170101,14,0
4838,31146,20170201,7,0
4838,31146,20170301,87,0
4838,31146,20170401,19,0
4838,31146,20170501,0,0
4838,31146,20170601,0,0
4838,31146,20170701,6,0
4838,31146,20170801,0,0
4838,31146,20170901,0,0
4838,31146,20171001,-9999,9
4839,31158,20170101,15,0
4839,31158,20170201,0,0
4839,31158,20170301,6,0
4839,31158,20170401,48,0
4839,31158,20170501,0,0
4839,31158,20170601,0,0
4839,31158,20170701,23,0
4839,31158,20170801,8,0
4839,31158,20170901,0,0
4839,910150,20171001,20,0
4840,31170,20170101,0,0
4840,31170,20170201,0,0
4840,31170,20170301,48,0
4840,31170,20170401,0,0
4840,31170,20170501,0,0
4840,31170,20170601,0,0
4840,31170,20170701,8,0
4840,31170,20170801,59,0
4840,31170,20170901,85,0
4840,31170,20171001,-9999,9
4841,31182,20170101,51,0
4841,31182,20170201,2,0
4841,31182,20170301,39,0
4841,31182,20170401,8,0
4841,31182,20170501,66,0
4841,31182,20170601,0,0
4841,31182,20170701,14,0
4841,31182,20170801,14,0
4841,31182,20170901,0,0
4841,9366,20171001,0,0
4842,25686,20170101,0,0
4842,25686,20170201,11,0
4842,25686,20170301,69,0
4842,25686,20170401,0,0
4842,25686,20170501,72,0
4842,25686,20170601,0,0
4842,25686,20170701,29,0
4842,25686,20170801,54,0
4842,25686,20170901,145,0
4842,31194,20171001,-9999,9
4844,31218,20170101,3,0
4844,31218,20170201,3,0
4844,31218,20170301,11,0
4844,31218,20170401,0,0
4844,31218,20170501,78,0
4844,31218,20170601,0,0
4844,31218,20170701,59,0
4844,31218,20170801,67,0
4844,31218,20170901,0,0
4844,31218,20171001,-9999,9
4845,28530,20170101,0,0
4845,28530,20170201,10,0
4845,28530,20170301,30,0
4845,28530,20170401,3,0
4845,28530,20170501,57,0
4845,28530,20170601,0,0
4845,28530,20170701,36,0
4845,28530,20170801,99,0
4845,28530,20170901,48,0
4845,31230,20171001,-9999,9
4846,31242,20170101,32,0
4846,31242,20170201,7,0
4846,31242,20170301,87,0
4846,31242,20170401,44,0
4846,31242,20170501,5,0
4846,31242,20170601,0,0
4846,31242,20170701,57,0
4846,31242,20170801,6,0
4846,31242,20170901,0,0
4846,910433,20171001,40,0
4847,31254,20170101,31,0
4847,31254,20170201,0,0
4847,31254,20170301,3,0
4847,31254,20170401,13,0
4847,31254,20170501,0,0
4847,31254,20170601,0,0
4847,31254,20170701,39,0
4847,31254,20170801,52,0
4847,31254,20170901,0,0
4847,31254,20171001,-9999,9
4848,32106,20170101,27,0
4848,32106,20170201,4,0
4848,32106,20170301,0,0
4848,32106,20170401,33,0
4848,32106,20170501,0,0
4848,32106,20170601,0,0
4848,32106,20170701,0,0
4848,32106,20170801,0,0
4848,32106,20170901,61,0
4848,31266,20171001,-9999,9
4849,2388,20170101,0,0
4849,2388,20170201,4,0
4849,2388,20170301,56,0
4849,2388,20170401,15,0
4849,2388,20170501,49,0
4849,2388,20170601,0,0
4849,2388,20170701,31,0
4849,2388,20170801,26,0
4849,2388,20170901,103,0
4849,910788,20171001,20,0
4850,31290,20170101,0,0
4850,31290,20170201,4,0
4850,31290,20170301,217,0
4850,31290,20170401,0,0
4850,31290,20170501,19,0
4850,31290,20170601,0,0
4850,31290,20170701,38,0
4850,31290,20170801,22,0
4850,31290,20170901,0,0
4850,31290,20171001,-9999,9
4851,21582,20170101,0,0
4851,21582,20170201,0,0
4851,21582,20170301,59,0
4851,21582,20170401,0,0
4851,21582,20170501,234,0
4851,21582,20170601,0,0
4851,21582,20170701,10,0
4851,21582,20170801,50,0
4851,21582,20170901,169,0
4851,31302,20171001,-9999,9
4852,31314,20170101,0,0
4852,31314,20170201,9,0
4852,31314,20170301,42,0
4852,31314,20170401,0,0
4852,31314,20170501,88,0
4852,31314,20170601,0,0
4852,31314,20170701,36,0
4852,31314,20170801,205,0
4852,31314,20170901,128,0
4852,31314,20171001,-9999,9
4853,31326,20170101,0,0
4853,31326,20170201,2,0
4853,31326,20170301,228,0
4853,31326,20170401,17,0
4853,31326,20170501,305,0
4853,31326,20170601,0,0
4853,31326,20170701,83,0
4853,31326,20170801,78,0
4853,31326,20170901,12,0
4853,31326,20171001,-9999,9
4854,31338,20170101,0,0
4854,31338,20170201,4,0
4854,31338,20170301,123,0
4854,31338,20170401,21,0
4854,31338,20170501,311,0
4854,31338,20170601,1,0
4854,31338,20170701,71,0
4854,31338,20170801,5,0
4854,31338,20170901,5,0
4854,31338,20171001,-9999,9
4855,31350,20170101,0,0
4855,31350,20170201,0,0
4855,31350,20170301,128,0
4855,31350,20170401,0,0
4855,31350,20170501,287,0
4855,31350,20170601,0,0
4855,31350,20170701,17,0
4855,31350,20170801,83,0
4855,31350,20170901,82,0
4855,31350,20171001,-9999,9
4856,31362,20170101,0,0
4856,31362,20170201,11,0
4856,31362,20170301,65,0
4856,31362,20170401,0,0
4856,31362,20170501,32,0
4856,31362,20170601,12,0
4856,31362,20170701,37,0
4856,31362,20170801,169,0
4856,31362,20170901,38,0
4856,31362,20171001,-9999,9
4857,31374,20170101,28,0
4857,31374,20170201,4,0
4857,31374,20170301,74,0
4857,31374,20170401,36,0
4857,31374,20170501,73,0
4857,31374,20170601,0,0
4857,31374,20170701,46,0
4857,31374,20170801,21,0
4857,31374,20170901,0,0
4857,31374,20171001,-9999,9
4858,31386,20170101,5,0
4858,31386,20170201,1,0
4858,31386,20170301,19,0
4858,31386,20170401,12,0
4858,31386,20170501,0,0
4858,31386,20170601,0,0
4858,31386,20170701,39,0
4858,31386,20170801,0,0
4858,31386,20170901,0,0
4858,31386,20171001,-9999,9
4859,31398,20170101,7,0
4859,31398,20170201,0,0
4859,31398,20170301,27,0
4859,31398,20170401,0,0
4859,31398,20170501,1,0
4859,31398,20170601,0,0
4859,31398,20170701,8,0
4859,31398,20170801,0,0
4859,31398,20170901,0,0
4859,31398,20171001,-9999,9
4860,31410,20170101,15,0
4860,31410,20170201,5,0
4860,31410,20170301,60,0
4860,31410,20170401,18,0
4860,31410,20170501,23,0
4860,31410,20170601,0,0
4860,31410,20170701,69,0
4860,31410,20170801,2,0
4860,31410,20170901,0,0
4860,31410,20171001,-9999,9
4861,31422,20170101,4,0
4861,31422,20170201,0,0
4861,31422,20170301,14,0
4861,31422,20170401,24,0
4861,31422,20170501,0,0
4861,31422,20170601,0,0
4861,31422,20170701,18,0
4861,31422,20170801,2,0
4861,31422,20170901,0,0
4861,31422,20171001,-9999,9
4862,31434,20170101,0,0
4862,31434,20170201,0,0
4862,31434,20170301,32,0
4862,31434,20170401,110,0
4862,31434,20170501,218,0
4862,31434,20170601,0,0
4862,31434,20170701,30,0
4862,31434,20170801,123,0
4862,31434,20170901,32,0
4862,31434,20171001,-9999,9
4863,31446,20170101,-9999,9
4863,31446,20170201,-9999,9
4863,31446,20170301,-9999,9
4863,31446,20170401,-9999,9
4863,31446,20170501,-9999,9
4863,31446,20170601,-9999,9
4863,31446,20170701,-9999,9
4863,31446,20170801,-9999,9
4863,31446,20170901,-9999,9
4863,31446,20171001,-9999,9
4864,31458,20170101,1,0
4864,31458,20170201,2,0
4864,31458,20170301,49,0
4864,31458,20170401,30,0
4864,31458,20170501,7,0
4864,31458,20170601,0,0
4864,31458,20170701,14,0
4864,31458,20170801,0,0
4864,31458,20170901,0,0
4864,31458,20171001,-9999,9
4865,31470,20170101,29,0
4865,31470,20170201,0,0
4865,31470,20170301,0,0
4865,31470,20170401,0,0
4865,31470,20170501,0,0
4865,31470,20170601,0,0
4865,31470,20170701,15,0
4865,31470,20170801,3,0
4865,31470,20170901,0,0
4865,31470,20171001,-9999,9
4866,31482,20170101,0,0
4866,31482,20170201,3,1
4866,31482,20170301,35,0
4866,31482,20170401,0,0
4866,31482,20170501,256,0
4866,31482,20170601,0,1
4866,31482,20170701,27,0
4866,31482,20170801,44,0
4866,31482,20170901,0,1
4866,31482,20171001,-9999,9
4867,31494,20170101,0,0
4867,31494,20170201,0,0
4867,31494,20170301,17,0
4867,31494,20170401,0,0
4867,31494,20170501,2,0
4867,31494,20170601,0,0
4867,31494,20170701,90,0
4867,31494,20170801,99,0
4867,31494,20170901,82,0
4867,31494,20171001,-9999,9
4868,31506,20170101,0,0
4868,31506,20170201,14,0
4868,31506,20170301,31,0
4868,31506,20170401,0,0
4868,31506,20170501,158,0
4868,31506,20170601,0,0
4868,31506,20170701,29,0
4868,31506,20170801,9,0
4868,31506,20170901,0,0
4868,31506,20171001,-9999,9
4869,31518,20170101,38,0
4869,31518,20170201,6,0
4869,31518,20170301,27,0
4869,31518,20170401,1,0
4869,31518,20170501,39,0
4869,31518,20170601,0,0
4869,31518,20170701,21,0
4869,31518,20170801,4,0
4869,31518,20170901,26,0
4869,31518,20171001,-9999,9
4870,31530,20170101,3,0
4870,31530,20170201,2,0
4870,31530,20170301,16,0
4870,31530,20170401,0,0
4870,31530,20170501,97,0
4870,31530,20170601,0,0
4870,31530,20170701,10,0
4870,31530,20170801,67,0
4870,31530,20170901,0,0
4870,31530,20171001,-9999,9
4871,31542,20170101,0,0
4871,31542,20170201,0,0
4871,31542,20170301,42,0
4871,31542,20170401,0,0
4871,31542,20170501,188,0
4871,31542,20170601,0,0
4871,31542,20170701,7,0
4871,31542,20170801,178,0
4871,31542,20170901,164,0
4871,31542,20171001,-9999,9
4872,31554,20170101,0,0
4872,31554,20170201,13,0
4872,31554,20170301,11,0
4872,31554,20170401,0,0
4872,31554,20170501,151,0
4872,31554,20170601,0,0
4872,31554,20170701,38,0
4872,31554,20170801,3,0
4872,31554,20170901,0,0
4872,31554,20171001,-9999,9
4873,31566,20170101,-9999,9
4873,31566,20170201,-9999,9
4873,31566,20170301,-9999,9
4873,31566,20170401,-9999,9
4873,31566,20170501,-9999,9
4873,31566,20170601,-9999,9
4873,31566,20170701,-9999,9
4873,31566,20170801,-9999,9
4873,31566,20170901,-9999,9
4873,31566,20171001,-9999,9
4874,31578,20170101,-9999,9
4874,31578,20170201,-9999,9
4874,31578,20170301,-9999,9
4874,31578,20170401,-9999,9
4874,31578,20170501,-9999,9
4874,31578,20170601,-9999,9
4874,31578,20170701,-9999,9
4874,31578,20170801,-9999,9
4874,31578,20170901,-9999,9
4874,31578,20171001,-9999,9
4875,32430,20170101,25,0
4875,32430,20170201,1,0
4875,32430,20170301,77,0
4875,32430,20170401,0,0
4875,32430,20170501,1,0
4875,32430,20170601,0,0
4875,32430,20170701,5,0
4875,32430,20170801,8,0
4875,32430,20170901,0,0
4875,31590,20171001,-9999,9
4876,31602,20170101,-9999,9
4876,31602,20170201,-9999,9
4876,31602,20170301,-9999,9
4876,31602,20170401,-9999,9
4876,31602,20170501,-9999,9
4876,31602,20170601,-9999,9
4876,31602,20170701,-9999,9
4876,31602,20170801,-9999,9
4876,31602,20170901,-9999,9
4876,31602,20171001,-9999,9
4877,31614,20170101,-9999,9
4877,31614,20170201,-9999,9
4877,31614,20170301,-9999,9
4877,31614,20170401,-9999,9
4877,31614,20170501,-9999,9
4877,31614,20170601,-9999,9
4877,31614,20170701,-9999,9
4877,31614,20170801,-9999,9
4877,31614,20170901,-9999,9
4877,31614,20171001,-9999,9
4878,31482,20170101,0,0
4878,31482,20170201,3,1
4878,31482,20170301,35,0
4878,31482,20170401,0,0
4878,31482,20170501,256,0
4878,31482,20170601,0,1
4878,31482,20170701,27,0
4878,31482,20170801,44,0
4878,31482,20170901,0,1
4878,31626,20171001,-9999,9
4879,31638,20170101,11,0
4879,31638,20170201,1,0
4879,31638,20170301,213,0
4879,31638,20170401,79,0
4879,31638,20170501,3,0
4879,31638,20170601,0,0
4879,31638,20170701,51,0
4879,31638,20170801,6,0
4879,31638,20170901,0,0
4879,910452,20171001,0,0
4880,31674,20170101,17,0
4880,31674,20170201,0,0
4880,31674,20170301,42,0
4880,31674,20170401,95,0
4880,31674,20170501,1,0
4880,31674,20170601,0,0
4880,31674,20170701,36,0
4880,31674,20170801,0,0
4880,31674,20170901,0,0
4880,910348,20171001,0,0
4881,31674,20170101,17,0
4881,31674,20170201,0,0
4881,31674,20170301,42,0
4881,31674,20170401,95,0
4881,31674,20170501,1,0
4881,31674,20170601,0,0
4881,31674,20170701,36,0
4881,31674,20170801,0,0
4881,31674,20170901,0,0
4881,910348,20171001,0,0
4882,31674,20170101,17,0
4882,31674,20170201,0,0
4882,31674,20170301,42,0
4882,31674,20170401,95,0
4882,31674,20170501,1,0
4882,31674,20170601,0,0
4882,31674,20170701,36,0
