"STAID","SOUID","DATE","FG","Q_FG"
4891,31788,20170101,-9999,9
4891,31788,20170201,-9999,9
4891,31788,20170301,-9999,9
4891,31788,20170401,-9999,9
4891,31788,20170501,-9999,9
4891,31788,20170601,-9999,9
4891,31788,20170701,-9999,9
4891,31788,20170801,-9999,9
4891,31788,20170901,-9999,9
4891,31788,20171001,-9999,9
4892,31800,20170101,-9999,9
4892,31800,20170201,-9999,9
4892,31800,20170301,-9999,9
4892,31800,20170401,-9999,9
4892,31800,20170501,-9999,9
4892,31800,20170601,-9999,9
4892,31800,20170701,-9999,9
4892,31800,20170801,-9999,9
4892,31800,20170901,-9999,9
4892,31800,20171001,-9999,9
4894,31824,20170101,-9999,9
4894,31824,20170201,-9999,9
4894,31824,20170301,-9999,9
4894,31824,20170401,-9999,9
4894,31824,20170501,-9999,9
4894,31824,20170601,-9999,9
4894,31824,20170701,-9999,9
4894,31824,20170801,-9999,9
4894,31824,20170901,-9999,9
4894,31824,20171001,-9999,9
4895,31836,20170101,-9999,9
4895,31836,20170201,-9999,9
4895,31836,20170301,-9999,9
4895,31836,20170401,-9999,9
4895,31836,20170501,-9999,9
4895,31836,20170601,-9999,9
4895,31836,20170701,-9999,9
4895,31836,20170801,-9999,9
4895,31836,20170901,-9999,9
4895,31836,20171001,-9999,9
4898,31872,20170101,-9999,9
4898,31872,20170201,-9999,9
4898,31872,20170301,-9999,9
4898,31872,20170401,-9999,9
4898,31872,20170501,-9999,9
4898,31872,20170601,-9999,9
4898,31872,20170701,-9999,9
4898,31872,20170801,-9999,9
4898,31872,20170901,-9999,9
4898,31872,20171001,-9999,9
4899,31884,20170101,-9999,9
4899,31884,20170201,-9999,9
4899,31884,20170301,-9999,9
4899,31884,20170401,-9999,9
4899,31884,20170501,-9999,9
4899,31884,20170601,-9999,9
4899,31884,20170701,-9999,9
4899,31884,20170801,-9999,9
4899,31884,20170901,-9999,9
4899,31884,20171001,-9999,9
4901,31908,20170101,-9999,9
4901,31908,20170201,-9999,9
4901,31908,20170301,-9999,9
4901,31908,20170401,-9999,9
4901,31908,20170501,-9999,9
4901,31908,20170601,-9999,9
4901,31908,20170701,-9999,9
4901,31908,20170801,-9999,9
4901,31908,20170901,-9999,9
4901,31908,20171001,-9999,9
4903,31932,20170101,-9999,9
4903,31932,20170201,-9999,9
4903,31932,20170301,-9999,9
4903,31932,20170401,-9999,9
4903,31932,20170501,-9999,9
4903,31932,20170601,-9999,9
4903,31932,20170701,-9999,9
4903,31932,20170801,-9999,9
4903,31932,20170901,-9999,9
4903,31932,20171001,-9999,9
4904,31944,20170101,-9999,9
4904,31944,20170201,-9999,9
4904,31944,20170301,-9999,9
4904,31944,20170401,-9999,9
4904,31944,20170501,-9999,9
4904,31944,20170601,-9999,9
4904,31944,20170701,-9999,9
4904,31944,20170801,-9999,9
4904,31944,20170901,-9999,9
4904,31944,20171001,-9999,9
4905,31956,20170101,-9999,9
4905,31956,20170201,-9999,9
4905,31956,20170301,-9999,9
4905,31956,20170401,-9999,9
4905,31956,20170501,-9999,9
4905,31956,20170601,-9999,9
4905,31956,20170701,-9999,9
4905,31956,20170801,-9999,9
4905,31956,20170901,-9999,9
4905,31956,20171001,-9999,9
4906,31968,20170101,-9999,9
4906,31968,20170201,-9999,9
4906,31968,20170301,-9999,9
4906,31968,20170401,-9999,9
4906,31968,20170501,-9999,9
4906,31968,20170601,-9999,9
4906,31968,20170701,-9999,9
4906,31968,20170801,-9999,9
4906,31968,20170901,-9999,9
4906,31968,20171001,-9999,9
4907,31980,20170101,-9999,9
4907,31980,20170201,-9999,9
4907,31980,20170301,-9999,9
4907,31980,20170401,-9999,9
4907,31980,20170501,-9999,9
4907,31980,20170601,-9999,9
4907,31980,20170701,-9999,9
4907,31980,20170801,-9999,9
4907,31980,20170901,-9999,9
4907,31980,20171001,-9999,9
4908,31992,20170101,-9999,9
4908,31992,20170201,-9999,9
4908,31992,20170301,-9999,9
4908,31992,20170401,-9999,9
4908,31992,20170501,-9999,9
4908,31992,20170601,-9999,9
4908,31992,20170701,-9999,9
4908,31992,20170801,-9999,9
4908,31992,20170901,-9999,9
4908,31992,20171001,-9999,9
4909,32004,20170101,-9999,9
4909,32004,20170201,-9999,9
4909,32004,20170301,-9999,9
