"STAID","SOUID","DATE","DD","Q_DD"
5647,61027,20170201,-9999,9
5647,61027,20170301,-9999,9
5647,61027,20170401,-9999,9
5647,61027,20170501,-9999,9
5647,61027,20170601,-9999,9
5647,61027,20170701,-9999,9
5647,61027,20170801,-9999,9
5647,61027,20170901,-9999,9
5647,61027,20171001,-9999,9
5649,61037,20170101,-9999,9
5649,61037,20170201,-9999,9
5649,61037,20170301,-9999,9
5649,61037,20170401,-9999,9
5649,61037,20170501,-9999,9
5649,61037,20170601,-9999,9
5649,61037,20170701,-9999,9
5649,61037,20170801,-9999,9
5649,61037,20170901,-9999,9
5649,61037,20171001,-9999,9
5655,61075,20170101,335,0
5655,61075,20170201,39,0
5655,61075,20170301,181,0
5655,61075,20170401,231,0
5655,61075,20170501,245,0
5655,61075,20170601,310,0
5655,61075,20170701,196,0
5655,61075,20170801,256,0
5655,61075,20170901,317,0
5655,61075,20171001,185,0
5656,61083,20170101,-9999,9
5656,61083,20170201,-9999,9
5656,61083,20170301,-9999,9
5656,61083,20170401,-9999,9
5656,61083,20170501,-9999,9
5656,61083,20170601,-9999,9
5656,61083,20170701,-9999,9
5656,61083,20170801,-9999,9
5656,61083,20170901,-9999,9
5656,61083,20171001,-9999,9
5657,61087,20170101,-9999,9
5657,61087,20170201,-9999,9
5657,61087,20170301,-9999,9
5657,61087,20170401,-9999,9
5657,61087,20170501,-9999,9
5657,61087,20170601,-9999,9
5657,61087,20170701,-9999,9
5657,61087,20170801,-9999,9
5657,61087,20170901,-9999,9
5657,61087,20171001,-9999,9
5658,61091,20170101,-9999,9
5658,61091,20170201,-9999,9
5658,61091,20170301,-9999,9
5658,61091,20170401,-9999,9
5658,61091,20170501,-9999,9
5658,61091,20170601,-9999,9
5658,61091,20170701,-9999,9
5658,61091,20170801,-9999,9
5658,61091,20170901,-9999,9
5658,61091,20171001,-9999,9
5660,61103,20170101,0,0
5660,61103,20170201,0,0
5660,61103,20170301,159,0
5660,61103,20170401,95,0
5660,61103,20170501,296,0
5660,61103,20170601,330,0
5660,61103,20170701,104,0
5660,61103,20170801,253,0
5660,61103,20170901,322,0
5660,61103,20171001,115,0
5661,61112,20170101,342,0
5661,61112,20170201,0,0
5661,61112,20170301,139,0
5661,61112,20170401,91,0
5661,61112,20170501,254,0
5661,61112,20170601,319,0
5661,61112,20170701,129,0
5661,61112,20170801,239,0
5661,61112,20170901,264,0
5661,61112,20171001,92,0
5662,61112,20170101,342,0
5662,61112,20170201,0,0
5662,61112,20170301,139,0
5662,61112,20170401,91,0
5662,61112,20170501,254,0
5662,61112,20170601,319,0
5662,61112,20170701,129,0
5662,61112,20170801,239,0
5662,61112,20170901,264,0
5662,61112,20171001,92,0
5663,61117,20170101,-9999,9
5663,61117,20170201,-9999,9
5663,61117,20170301,-9999,9
5663,61117,20170401,-9999,9
5663,61117,20170501,-9999,9
5663,61117,20170601,-9999,9
5663,61117,20170701,-9999,9
5663,61117,20170801,-9999,9
5663,61117,20170901,-9999,9
5663,61117,20171001,-9999,9
5665,61128,20170101,-9999,9
5665,61128,20170201,-9999,9
5665,61128,20170301,-9999,9
5665,61128,20170401,-9999,9
5665,61128,20170501,-9999,9
5665,61128,20170601,-9999,9
5665,61128,20170701,-9999,9
5665,61128,20170801,-9999,9
5665,61128,20170901,-9999,9
5665,61128,20171001,-9999,9
5666,61136,20170101,-9999,9
5666,61136,20170201,194,0
5666,61136,20170301,149,0
5666,61136,20170401,188,0
5666,61136,20170501,205,0
5666,61136,20170601,-9999,9
5666,61136,20170701,180,0
5666,61136,20170801,220,0
5666,61136,20170901,295,0
5666,61136,20171001,139,0
5667,58315,20170101,319,0
5667,58315,20170201,108,0
5667,58315,20170301,197,0
5667,58315,20170401,243,0
5667,58315,20170501,279,0
5667,58315,20170601,291,0
5667,58315,20170701,58,0
5667,58315,20170801,202,0
5667,58315,20170901,287,0
5667,58315,20171001,96,0
5670,61160,20170101,-9999,9
5670,61160,20170201,-9999,9
5670,61160,20170301,-9999,9
5670,61160,20170401,-9999,9
5670,61160,20170501,-9999,9
5670,61160,20170601,-9999,9
5670,61160,20170701,-9999,9
5670,61160,20170801,-9999,9
5670,61160,20170901,-9999,9
5670,61160,20171001,-9999,9
5671,71345,20170101,320,0
5671,71345,20170201,121,0
5671,71345,20170301,149,0
5671,71345,20170401,201,0
5671,71345,20170501,201,0
5671,61165,20170601,-9999,9
5671,61165,20170701,-9999,9
5671,71345,20170801,255,0
5671,71345,20170901,307,0
5671,71345,20171001,104,0
5672,71345,20170101,320,0
5672,71345,20170201,121,0
5672,71345,20170301,149,0
5672,71345,20170401,201,0
5672,71345,20170501,201,0
5672,61169,20170601,-9999,9
5672,61169,20170701,-9999,9
5672,71345,20170801,255,0
5672,71345,20170901,307,0
5672,71345,20171001,104,0
5674,61181,20170101,-9999,9
5674,61181,20170201,-9999,9
5674,61181,20170301,-9999,9
5674,61181,20170401,-9999,9
5674,61181,20170501,-9999,9
5674,61181,20170601,-9999,9
5674,61181,20170701,-9999,9
5674,61181,20170801,-9999,9
5674,61181,20170901,-9999,9
5674,61181,20171001,-9999,9
5675,61189,20170101,-9999,9
5675,61189,20170201,-9999,9
5675,61189,20170301,-9999,9
5675,61189,20170401,-9999,9
5675,61189,20170501,-9999,9
5675,61189,20170601,-9999,9
5675,61189,20170701,-9999,9
5675,61189,20170801,-9999,9
5675,61189,20170901,-9999,9
5675,61189,20171001,-9999,9
5678,61209,20170101,-9999,9
5678,61209,20170201,-9999,9
5678,61209,20170301,-9999,9
5678,61209,20170401,-9999,9
5678,61209,20170501,-9999,9
5678,61209,20170601,-9999,9
5678,61209,20170701,-9999,9
5678,61209,20170801,-9999,9
5678,61209,20170901,-9999,9
5678,61209,20171001,-9999,9
5679,61215,20170101,-9999,9
5679,61215,20170201,-9999,9
5679,61215,20170301,-9999,9
5679,61215,20170401,-9999,9
5679,61215,20170501,-9999,9
5679,61215,20170601,-9999,9
5679,61215,20170701,-9999,9
5679,61215,20170801,-9999,9
5679,61215,20170901,-9999,9
5679,61215,20171001,-9999,9
5681,61226,20170101,-9999,9
5681,61226,20170201,-9999,9
5681,61226,20170301,-9999,9
5681,61226,20170401,-9999,9
5681,61226,20170501,-9999,9
5681,61226,20170601,-9999,9
5681,61226,20170701,-9999,9
5681,61226,20170801,-9999,9
5681,61226,20170901,-9999,9
5681,61226,20171001,-9999,9
5682,61230,20170101,320,0
5682,61230,20170201,90,0
5682,61230,20170301,160,0
5682,61230,20170401,260,0
5682,61230,20170501,290,0
5682,61230,20170601,290,0
5682,61230,20170701,80,0
5682,61230,20170801,190,0
5682,61230,20170901,280,0
5682,61230,20171001,70,0
5683,61238,20170101,-9999,9
5683,61238,20170201,-9999,9
5683,61238,20170301,-9999,9
5683,61238,20170401,-9999,9
5683,61238,20170501,-9999,9
5683,61238,20170601,-9999,9
5683,61238,20170701,-9999,9
5683,61238,20170801,-9999,9
5683,61238,20170901,-9999,9
5683,61238,20171001,-9999,9
5684,61243,20170101,332,0
5684,61243,20170201,106,0
5684,61243,20170301,210,0
5684,61243,20170401,231,0
5684,61243,20170501,282,0
5684,61243,20170601,82,0
5684,61243,20170701,72,0
5684,61243,20170801,205,0
5684,61243,20170901,303,0
5684,61243,20171001,113,0
5685,61248,20170101,-9999,9
5685,61248,20170201,-9999,9
5685,61248,20170301,-9999,9
5685,61248,20170401,-9999,9
5685,61248,20170501,-9999,9
5685,61248,20170601,-9999,9
5685,61248,20170701,-9999,9
5685,61248,20170801,-9999,9
5685,61248,20170901,-9999,9
5685,61248,20171001,-9999,9
5686,61252,20170101,-9999,9
5686,61252,20170201,-9999,9
5686,61252,20170301,-9999,9
5686,61252,20170401,-9999,9
5686,61252,20170501,-9999,9
5686,61252,20170601,-9999,9
5686,61252,20170701,-9999,9
5686,61252,20170801,-9999,9
5686,61252,20170901,-9999,9
5686,61252,20171001,-9999,9
5687,61256,20170101,-9999,9
5687,61256,20170201,-9999,9
5687,61256,20170301,-9999,9
5687,61256,20170401,-9999,9
5687,61256,20170501,-9999,9
5687,61256,20170601,-9999,9
5687,61256,20170701,-9999,9
5687,61256,20170801,-9999,9
5687,61256,20170901,-9999,9
5687,61256,20171001,-9999,9
5690,61273,20170101,287,0
5690,61273,20170201,0,0
5690,61273,20170301,360,0
5690,61273,20170401,0,0
5690,61273,20170501,283,0
5690,61273,20170601,314,0
5690,61273,20170701,93,0
5690,61273,20170801,228,0
5690,61273,20170901,267,0
5690,61273,20171001,122,0
5692,61285,20170101,322,0
5692,61285,20170201,65,0
5692,61285,20170301,58,0
5692,61285,20170401,62,0
5692,61285,20170501,302,0
5692,61285,20170601,311,0
5692,61285,20170701,181,0
5692,61285,20170801,302,0
5692,61285,20170901,274,0
5692,61285,20171001,143,0
5693,61290,20170101,-9999,9
5693,61290,20170201,-9999,9
5693,61290,20170301,-9999,9
5693,61290,20170401,-9999,9
5693,61290,20170501,-9999,9
5693,61290,20170601,-9999,9
5693,61290,20170701,-9999,9
5693,61290,20170801,-9999,9
5693,61290,20170901,-9999,9
5693,61290,20171001,-9999,9
5694,61303,20170101,25,0
5694,61303,20170201,61,0
5694,61303,20170301,57,0
5694,61303,20170401,27,0
5694,61303,20170501,286,0
5694,61303,20170601,313,0
5694,61303,20170701,160,0
5694,61303,20170801,222,0
5694,61303,20170901,288,0
5694,61303,20171001,140,0
5695,61298,20170101,-9999,9
5695,61298,20170201,-9999,9
5695,61298,20170301,-9999,9
5695,61298,20170401,-9999,9
5695,61298,20170501,-9999,9
5695,61298,20170601,-9999,9
5695,61298,20170701,-9999,9
5695,61298,20170801,-9999,9
5695,61298,20170901,-9999,9
5695,61298,20171001,-9999,9
5696,61303,20170101,25,0
5696,61303,20170201,61,0
5696,61303,20170301,57,0
5696,61303,20170401,27,0
5696,61303,20170501,286,0
5696,61303,20170601,313,0
5696,61303,20170701,160,0
5696,61303,20170801,222,0
5696,61303,20170901,288,0
5696,61303,20171001,140,0
5698,61313,20170101,-9999,9
5698,61313,20170201,100,0
5698,61313,20170301,210,0
5698,61313,20170401,170,0
5698,61313,20170501,260,0
5698,61313,20170601,130,0
5698,61313,20170701,90,0
5698,61313,20170801,190,0
5698,61313,20170901,260,0
5698,61313,20171001,80,0
5700,61323,20170101,-9999,9
5700,61313,20170201,100,0
5700,61313,20170301,210,0
5700,61313,20170401,170,0
5700,61313,20170501,260,0
5700,61313,20170601,130,0
5700,61313,20170701,90,0
5700,61313,20170801,190,0
5700,61313,20170901,260,0
5700,61313,20171001,80,0
5701,61330,20170101,360,0
5701,61330,20170201,98,0
5701,61330,20170301,166,0
5701,61330,20170401,229,0
5701,61330,20170501,291,0
5701,61330,20170601,333,0
5701,61330,20170701,190,0
5701,61330,20170801,292,0
5701,61330,20170901,294,0
5701,61330,20171001,179,0
5702,61334,20170101,-9999,9
5702,61334,20170201,-9999,9
5702,61334,20170301,-9999,9
5702,61334,20170401,-9999,9
5702,61334,20170501,-9999,9
5702,61334,20170601,-9999,9
5702,61334,20170701,-9999,9
5702,61334,20170801,-9999,9
5702,61334,20170901,-9999,9
5702,61334,20171001,-9999,9
5703,61338,20170101,-9999,9
5703,61338,20170201,-9999,9
5703,61338,20170301,-9999,9
5703,61338,20170401,-9999,9
5703,61338,20170501,-9999,9
5703,61338,20170601,-9999,9
5703,61338,20170701,-9999,9
5703,61338,20170801,-9999,9
5703,61338,20170901,-9999,9
5703,61338,20171001,-9999,9
5704,61342,20170101,-9999,9
5704,61342,20170201,-9999,9
5704,61342,20170301,-9999,9
5704,61342,20170401,-9999,9
5704,61342,20170501,-9999,9
5704,61342,20170601,-9999,9
5704,61342,20170701,-9999,9
5704,61342,20170801,-9999,9
5704,61342,20170901,-9999,9
5704,61342,20171001,-9999,9
5706,61355,20170101,-9999,9
5706,61355,20170201,-9999,9
5706,61355,20170301,-9999,9
5706,61355,20170401,-9999,9
5706,61355,20170501,-9999,9
5706,61355,20170601,-9999,9
5706,61355,20170701,-9999,9
5706,61355,20170801,-9999,9
5706,61355,20170901,-9999,9
5706,61355,20171001,-9999,9
5707,61360,20170101,-9999,9
5707,61360,20170201,-9999,9
5707,61360,20170301,-9999,9
5707,61360,20170401,-9999,9
5707,61360,20170501,-9999,9
5707,61360,20170601,-9999,9
5707,61360,20170701,-9999,9
5707,61360,20170801,-9999,9
5707,61360,20170901,-9999,9
5707,61360,20171001,-9999,9
5709,61370,20170101,-9999,9
5709,61370,20170201,-9999,9
5709,61370,20170301,-9999,9
5709,61370,20170401,-9999,9
5709,61370,20170501,-9999,9
5709,61370,20170601,-9999,9
5709,61370,20170701,-9999,9
5709,61370,20170801,-9999,9
5709,61370,20170901,-9999,9
5709,61370,20171001,-9999,9
5710,61376,20170101,293,0
5710,61376,20170201,117,0
5710,61376,20170301,51,0
5710,61376,20170401,164,0
5710,61376,20170501,280,0
5710,61376,20170601,23,0
5710,61376,20170701,129,0
5710,61376,20170801,0,0
5710,61376,20170901,308,0
5710,61376,20171001,132,0
5711,61376,20170101,293,0
5711,61376,20170201,117,0
5711,61376,20170301,51,0
5711,61376,20170401,164,0
5711,61376,20170501,280,0
5711,61376,20170601,23,0
5711,61376,20170701,129,0
5711,61376,20170801,0,0
5711,61376,20170901,308,0
5711,61376,20171001,132,0
5712,61388,20170101,320,0
5712,61388,20170201,0,0
5712,61388,20170301,0,0
5712,61388,20170401,0,0
5712,61388,20170501,284,0
5712,61388,20170601,301,0
5712,61388,20170701,177,0
5712,61388,20170801,186,0
5712,61388,20170901,299,0
5712,61388,20171001,157,0
5714,61398,20170101,-9999,9
5714,61398,20170201,-9999,9
5714,61398,20170301,-9999,9
5714,61398,20170401,-9999,9
5714,61398,20170501,-9999,9
5714,61398,20170601,-9999,9
5714,61398,20170701,-9999,9
5714,61398,20170801,-9999,9
5714,61398,20170901,-9999,9
5714,61398,20171001,-9999,9
5715,61407,20170101,310,0
5715,61407,20170201,105,0
5715,61407,20170301,31,0
5715,61407,20170401,0,0
5715,61407,20170501,280,0
5715,61407,20170601,352,0
5715,61407,20170701,153,0
5715,61407,20170801,62,0
5715,61407,20170901,265,0
5715,61407,20171001,139,0
5716,61407,20170101,310,0
5716,61407,20170201,105,0
5716,61407,20170301,31,0
5716,61407,20170401,0,0
5716,61407,20170501,280,0
5716,61407,20170601,352,0
5716,61407,20170701,153,0
5716,61407,20170801,62,0
5716,61407,20170901,265,0
5716,61407,20171001,139,0
5718,61421,20170101,297,0
5718,61421,20170201,0,0
5718,61421,20170301,64,0
5718,61421,20170401,235,0
5718,61421,20170501,282,0
5718,61421,20170601,313,0
5718,61421,20170701,121,0
5718,61421,20170801,253,0
5718,61421,20170901,288,0
5718,61421,20171001,154,0
5719,61425,20170101,-9999,9
5719,61425,20170201,-9999,9
5719,61425,20170301,-9999,9
5719,61425,20170401,-9999,9
5719,61425,20170501,-9999,9
5719,61425,20170601,-9999,9
5719,61425,20170701,-9999,9
5719,61425,20170801,-9999,9
5719,61425,20170901,-9999,9
5719,61425,20171001,-9999,9
5722,61445,20170101,-9999,9
5722,61445,20170201,-9999,9
5722,61445,20170301,-9999,9
5722,61445,20170401,-9999,9
5722,61445,20170501,-9999,9
5722,61445,20170601,-9999,9
5722,61445,20170701,-9999,9
5722,61445,20170801,-9999,9
5722,61445,20170901,-9999,9
5722,61445,20171001,-9999,9
5723,61449,20170101,-9999,9
5723,61449,20170201,-9999,9
5723,61449,20170301,-9999,9
5723,61449,20170401,-9999,9
5723,61449,20170501,-9999,9
5723,61449,20170601,-9999,9
5723,61449,20170701,-9999,9
5723,61449,20170801,-9999,9
5723,61449,20170901,-9999,9
5723,61449,20171001,-9999,9
5725,61459,20170101,-9999,9
5725,61459,20170201,-9999,9
5725,61459,20170301,-9999,9
5725,61459,20170401,-9999,9
5725,61459,20170501,-9999,9
5725,61459,20170601,-9999,9
5725,61459,20170701,-9999,9
5725,61459,20170801,-9999,9
5725,61459,20170901,-9999,9
5725,61459,20171001,-9999,9
5727,58335,20170101,299,0
5727,58335,20170201,106,0
5727,58335,20170301,253,0
5727,58335,20170401,156,0
5727,58335,20170501,258,0
5727,58335,20170601,355,0
5727,58335,20170701,66,0
5727,58335,20170801,185,0
5727,58335,20170901,324,0
5727,58335,20171001,116,0
5729,61481,20170101,0,0
5729,61481,20170201,0,0
5729,61481,20170301,331,0
5729,61481,20170401,-9999,9
5729,61481,20170501,283,0
5729,61481,20170601,23,0
5729,61481,20170701,129,0
5729,61481,20170801,219,0
5729,61481,20170901,287,0
5729,61481,20171001,121,0
5730,61485,20170101,-9999,9
5730,61485,20170201,-9999,9
5730,61485,20170301,-9999,9
5730,61485,20170401,-9999,9
5730,61485,20170501,-9999,9
5730,61485,20170601,-9999,9
5730,61485,20170701,-9999,9
5730,61485,20170801,-9999,9
5730,61485,20170901,-9999,9
5730,61485,20171001,-9999,9
5731,61491,20170101,277,0
5731,61491,20170201,109,0
5731,61491,20170301,264,0
5731,61491,20170401,155,0
5731,61491,20170501,263,0
5731,61491,20170601,329,0
5731,61491,20170701,132,0
5731,61491,20170801,232,0
5731,61491,20170901,319,0
5731,61491,20171001,156,0
5732,61497,20170101,0,0
5732,61497,20170201,116,0
5732,61497,20170301,45,0
5732,61497,20170401,346,0
5732,61497,20170501,279,0
5732,61497,20170601,359,0
5732,61497,20170701,156,0
5732,61497,20170801,221,0
5732,61497,20170901,287,0
5732,61497,20171001,131,0
5733,61501,20170101,270,0
5733,61501,20170201,90,0
5733,61501,20170301,260,0
5733,61501,20170401,150,0
5733,61501,20170501,250,0
5733,61501,20170601,90,0
5733,61501,20170701,80,0
5733,61501,20170801,160,0
5733,61501,20170901,300,0
5733,61501,20171001,0,0
5735,61514,20170101,-9999,9
5735,61514,20170201,-9999,9
5735,61514,20170301,-9999,9
5735,61514,20170401,-9999,9
5735,61514,20170501,-9999,9
5735,61514,20170601,-9999,9
5735,61514,20170701,-9999,9
5735,61514,20170801,-9999,9
5735,61514,20170901,-9999,9
5735,61514,20171001,-9999,9
5738,61532,20170101,-9999,9
5738,61532,20170201,-9999,9
5738,61532,20170301,-9999,9
5738,61532,20170401,-9999,9
5738,61532,20170501,-9999,9
5738,61532,20170601,-9999,9
5738,61532,20170701,-9999,9
5738,61532,20170801,-9999,9
5738,61532,20170901,-9999,9
5738,61532,20171001,-9999,9
5739,61540,20170101,-9999,9
5739,61540,20170201,-9999,9
5739,61540,20170301,-9999,9
5739,61540,20170401,-9999,9
5739,61540,20170501,-9999,9
5739,61540,20170601,-9999,9
5739,61540,20170701,-9999,9
5739,61540,20170801,-9999,9
5739,61540,20170901,-9999,9
5739,61540,20171001,-9999,9
5740,61545,20170101,-9999,9
5740,61545,20170201,-9999,9
5740,61545,20170301,-9999,9
5740,61545,20170401,-9999,9
5740,61545,20170501,-9999,9
5740,61545,20170601,-9999,9
5740,61545,20170701,-9999,9
5740,61545,20170801,-9999,9
5740,61545,20170901,-9999,9
5740,61545,20171001,-9999,9
5742,61556,20170101,-9999,9
5742,61556,20170201,-9999,9
5742,61556,20170301,-9999,9
5742,61556,20170401,-9999,9
5742,61556,20170501,-9999,9
5742,61556,20170601,-9999,9
5742,61556,20170701,-9999,9
5742,61556,20170801,-9999,9
5742,61556,20170901,-9999,9
5742,61556,20171001,-9999,9
5743,61571,20170101,342,0
5743,61571,20170201,111,0
5743,61571,20170301,300,0
5743,61571,20170401,135,0
5743,61571,20170501,264,0
5743,61571,20170601,351,0
5743,61571,20170701,139,0
5743,61571,20170801,233,0
5743,61571,20170901,321,0
5743,61571,20171001,153,0
5744,61565,20170101,-9999,9
5744,61565,20170201,-9999,9
5744,61565,20170301,-9999,9
5744,61565,20170401,-9999,9
5744,61565,20170501,-9999,9
5744,61565,20170601,-9999,9
5744,61565,20170701,-9999,9
5744,61565,20170801,-9999,9
5744,61565,20170901,-9999,9
5744,61565,20171001,-9999,9
5745,61571,20170101,342,0
5745,61571,20170201,111,0
5745,61571,20170301,300,0
5745,61571,20170401,135,0
5745,61571,20170501,264,0
5745,61571,20170601,351,0
5745,61571,20170701,139,0
5745,61571,20170801,233,0
5745,61571,20170901,321,0
5745,61571,20171001,153,0
5746,61571,20170101,342,0
5746,61571,20170201,111,0
5746,61571,20170301,300,0
5746,61571,20170401,135,0
5746,61571,20170501,264,0
5746,61571,20170601,351,0
5746,61571,20170701,139,0
5746,61571,20170801,233,0
5746,61571,20170901,321,0
5746,61571,20171001,153,0
5747,61584,20170101,-9999,9
5747,61584,20170201,-9999,9
5747,61584,20170301,-9999,9
5747,61584,20170401,-9999,9
5747,61584,20170501,-9999,9
5747,61584,20170601,-9999,9
5747,61584,20170701,-9999,9
5747,61584,20170801,-9999,9
5747,61584,20170901,-9999,9
5747,61584,20171001,-9999,9
5748,61589,20170101,294,0
5748,61589,20170201,99,0
5748,61589,20170301,321,0
5748,61589,20170401,348,0
5748,61589,20170501,280,0
5748,61589,20170601,41,0
5748,61589,20170701,-9999,9
5748,61589,20170801,294,0
5748,61589,20170901,271,0
5748,61589,20171001,112,0
5751,71356,20170101,292,0
5751,71356,20170201,93,0
5751,71356,20170301,272,0
5751,71356,20170401,172,0
5751,71356,20170501,256,0
5751,71356,20170601,20,0
5751,71356,20170701,81,0
5751,71356,20170801,160,0
5751,71356,20170901,352,0
5751,71356,20171001,217,0
5753,61615,20170101,-9999,9
5753,61615,20170201,-9999,9
5753,61615,20170301,-9999,9
5753,61615,20170401,-9999,9
5753,61615,20170501,-9999,9
5753,61615,20170601,-9999,9
5753,61615,20170701,-9999,9
5753,61615,20170801,-9999,9
5753,61615,20170901,-9999,9
5753,61615,20171001,-9999,9
5754,61623,20170101,310,0
5754,61623,20170201,126,0
5754,61623,20170301,-9999,9
5754,61623,20170401,102,0
5754,61623,20170501,245,0
5754,61623,20170601,316,0
5754,61623,20170701,168,0
5754,61623,20170801,254,0
5754,61623,20170901,269,0
5754,61623,20171001,153,0
5756,61635,20170101,-9999,9
5756,61635,20170201,-9999,9
5756,61635,20170301,-9999,9
5756,61635,20170401,-9999,9
5756,61635,20170501,-9999,9
5756,61635,20170601,-9999,9
5756,61635,20170701,-9999,9
